Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
-0.052,0.26,0.988,4.769,2.479,-7.182,0.35,10.44,-9.68,58,-41,-1
-0.051,0.25,0.98,2.842,3.298,-8.271,0.44,10.55,-9.77,58,-41,-1
-0.046,0.229,0.982,1.676,3.954,-9.084,0.54,10.63,-9.86,58,-41,-1
-0.043,0.206,0.985,0.754,4.593,-9.332,0.64,10.68,-9.97,58,-41,-1
-0.037,0.189,0.98,-0.391,5.558,-9.382,0.75,10.7,-10.07,58,-41,-1
-0.034,0.168,0.975,-1.36,6.171,-8.88,0.86,10.68,-10.17,58,-41,-1
-0.033,0.141,0.979,-1.818,6.152,-7.933,0.95,10.63,-10.26,58,-41,-1
-0.024,0.11,0.986,-2.34,5.997,-6.802,1.04,10.54,-10.33,58,-41,-1
-0.025,0.107,0.986,-2.742,5.765,-5.38,1.11,10.41,-10.39,58,-41,-1
-0.029,0.127,0.968,-2.268,5.779,-4.065,1.19,10.32,-10.44,58,-41,-1
-0.037,0.145,0.962,0.277,5.408,-3.008,1.26,10.28,-10.48,57,-41,-1
-0.046,0.149,0.967,4.016,4.267,-2.59,1.33,10.28,-10.51,57,-42,-2
-0.04,0.143,0.964,7.651,2.241,-2.549,1.38,10.32,-10.54,57,-41,-2
-0.046,0.153,0.96,10.379,0.931,-2.436,1.42,10.39,-10.57,57,-41,-1
-0.048,0.171,0.96,13.107,-0.471,-2.582,1.44,10.5,-10.6,57,-41,-1
-0.054,0.203,0.967,15.707,-2.254,-2.833,1.45,10.66,-10.63,57,-41,-1
-0.059,0.23,0.996,17.219,-4.156,-2.901,1.46,10.86,-10.68,58,-41,-1
-0.049,0.233,1.042,16.021,-6.549,-2.785,1.41,11.03,-10.71,58,-42,-1
-0.051,0.241,1.085,9.878,-7.641,-2.049,1.34,11.15,-10.74,58,-41,-1
-0.056,0.245,1.124,-0.695,-7.807,-0.921,1.27,11.19,-10.75,58,-41,-1
-0.047,0.227,1.163,-15.015,-8.234,0.207,1.19,11.1,-10.75,58,-42,-1
-0.019,0.191,1.166,-33.167,-9.518,1.505,1.1,10.83,-10.74,57,-42,-1
0.01,0.118,1.099,-51.964,-9.996,3.014,0.99,10.38,-10.7,58,-42,-1
0.019,0.117,1.002,-64.131,-10.55,3.746,0.88,9.78,-10.66,58,-41,-1
0.048,0.109,0.881,-65.855,-14.279,3.99,0.74,9.12,-10.61,58,-41,-1
0.049,0.132,0.805,-56.359,-16.532,4.568,0.58,8.51,-10.56,58,-41,-1
0.056,0.157,0.736,-40.477,-20.699,5.768,0.38,8.05,-10.5,58,-40,-1
0.059,0.171,0.7,-17.922,-24.028,6.064,0.14,7.78,-10.44,58,-40,-1
0.055,0.123,0.827,8.45,-22.591,6.434,-0.1,7.76,-10.37,58,-40,-1
0.051,0.116,0.939,25.586,-23.73,6.185,-0.34,7.96,-10.31,58,-40,-1
0.032,0.154,0.955,32.034,-23.67,4.674,-0.59,8.27,-10.25,58,-40,-1
0.023,0.186,0.985,34.988,-23.331,2.152,-0.83,8.6,-10.22,58,-40,-1
-0.002,0.25,1.034,38.672,-20.338,-2.123,-1.05,8.98,-10.21,58,-40,-2
-0.012,0.268,0.97,40.871,-22.411,-7.05,-1.25,9.38,-10.26,58,-40,-1
0.029,0.287,1.104,41.104,-20.232,-10.681,-1.45,9.8,-10.35,58,-40,-2
-0.006,0.237,0.997,35.955,-19.433,-13.987,-1.62,10.18,-10.46,59,-41,-2
0.015,0.202,1.1,34.324,-16.334,-16.384,-1.77,10.53,-10.61,59,-41,-1
0.053,0.189,1.163,29.106,-13.02,-17.546,-1.89,10.86,-10.78,59,-41,-2
0.079,0.155,1.169,17.318,-8.815,-16.529,-1.96,11.08,-10.94,59,-40,-2
0.085,0.104,1.136,4.291,-3.745,-14.048,-1.99,11.18,-11.09,59,-40,-2
0.101,0.077,1.137,-7.851,0.307,-10.967,-1.97,11.15,-11.22,59,-40,-2
0.101,0.082,1.083,-18.535,3.861,-8.235,-1.93,11.0,-11.32,59,-40,-2
0.099,0.091,1.054,-26.201,6.952,-6.31,-1.86,10.77,-11.4,59,-40,-2
0.092,0.11,1.021,-30.309,9.94,-4.734,-1.76,10.48,-11.46,59,-39,-2
0.079,0.131,0.987,-30.296,11.776,-3.932,-1.68,10.13,-11.5,59,-39,-2
0.075,0.129,0.959,-26.997,12.75,-3.522,-1.59,9.81,-11.54,59,-39,-2
0.07,0.123,0.949,-21.371,13.989,-3.709,-1.45,9.58,-11.58,60,-39,-2
0.065,0.113,0.984,-14.688,15.439,-4.462,-1.29,9.41,-11.63,60,-39,-1
0.066,0.1,1.009,-10.148,16.646,-5.413,-1.16,9.24,-11.68,60,-39,-1
0.062,0.096,0.993,-8.646,17.886,-6.288,-1.03,9.08,-11.73,60,-39,-1
0.063,0.104,0.999,-8.209,19.465,-6.967,-0.87,8.95,-11.79,60,-38,-1
0.06,0.116,0.956,-8.68,20.6,-7.37,-0.69,8.83,-11.86,60,-38,-1
0.056,0.115,0.903,-6.872,20.923,-7.34,-0.47,8.75,-11.94,60,-38,-1
0.05,0.111,0.873,-1.856,20.343,-6.954,-0.26,8.71,-12.01,60,-38,0
0.047,0.114,0.858,4.708,19.097,-6.396,-0.05,8.73,-12.08,60,-38,0
0.039,0.13,0.848,12.158,17.853,-5.853,0.14,8.83,-12.14,60,-38,0
0.028,0.16,0.881,19.229,16.784,-5.082,0.32,8.99,-12.19,60,-38,0
0.018,0.181,0.922,23.688,15.724,-4.679,0.49,9.22,-12.24,60,-38,0
0.02,0.186,0.888,23.541,15.118,-4.172,0.65,9.46,-12.29,60,-38,0
0.014,0.203,1.008,20.467,15.885,-3.748,0.77,9.71,-12.32,60,-38,0
0.016,0.228,0.958,11.788,15.766,-2.803,0.91,9.9,-12.35,60,-38,0
0.011,0.229,0.943,2.915,14.885,-1.962,1.03,10.0,-12.37,60,-38,0
0.012,0.223,0.936,-1.999,14.198,-1.961,1.18,10.0,-12.39,60,-39,1
0.013,0.205,0.939,-4.981,13.052,-2.446,1.29,9.99,-12.41,61,-38,1
0.01,0.205,0.931,-7.093,11.801,-2.717,1.41,9.93,-12.43,60,-38,1
0.007,0.209,0.928,-7.459,10.828,-2.927,1.53,9.86,-12.46,60,-38,1
0.009,0.199,0.937,-6.733,9.442,-3.119,1.64,9.78,-12.49,60,-38,1
0.011,0.172,0.945,-5.979,7.812,-2.898,1.72,9.72,-12.52,60,-38,1
0.016,0.152,0.953,-5.912,6.272,-2.265,1.76,9.66,-12.54,60,-38,1
0.017,0.136,0.954,-7.053,4.6,-1.128,1.78,9.58,-12.54,60,-38,1
0.023,0.117,0.96,-7.831,2.755,0.27,1.77,9.48,-12.54,60,-38,1
0.013,0.117,0.968,-8.187,0.554,1.869,1.74,9.36,-12.52,61,-38,2
0.01,0.113,0.985,-7.52,-1.663,3.666,1.68,9.24,-12.47,60,-38,1
0.005,0.113,0.998,-6.178,-3.752,5.402,1.58,9.1,-12.41,61,-38,1
-0.006,0.125,1.005,-4.634,-5.587,6.939,1.49,9.01,-12.34,60,-38,1
-0.005,0.127,0.995,-2.495,-7.477,8.216,1.39,8.95,-12.26,60,-38,1
0.011,0.115,0.967,1.108,-9.496,9.998,1.26,8.9,-12.16,60,-38,1
0.019,0.114,0.949,6.46,-12.043,12.257,1.11,8.91,-12.05,60,-38,1
0.015,0.135,0.943,14.264,-14.046,14.958,0.95,9.03,-11.91,60,-38,1
0.002,0.175,1.001,23.294,-15.779,17.414,0.78,9.23,-11.74,61,-39,1
-0.015,0.212,1.105,29.479,-17.807,19.182,0.58,9.51,-11.56,61,-39,1
-0.03,0.262,1.156,28.269,-18.016,19.488,0.36,9.8,-11.36,61,-39,1
-0.05,0.289,1.205,21.4,-15.761,18.315,0.16,10.05,-11.17,61,-39,1
-0.069,0.319,1.229,9.884,-13.807,15.475,-0.01,10.19,-11.0,61,-39,0
-0.064,0.323,1.221,-3.305,-12.323,11.048,-0.16,10.21,-10.87,61,-39,0
-0.045,0.285,1.155,-15.967,-10.42,6.482,-0.29,10.09,-10.79,61,-40,0
-0.018,0.25,1.081,-23.985,-8.434,2.742,-0.39,9.88,-10.75,61,-40,0
-0.002,0.213,1.013,-24.927,-8.141,-0.026,-0.47,9.63,-10.74,61,-39,1
0.001,0.21,0.962,-18.816,-7.159,-1.495,-0.55,9.45,-10.76,61,-39,0
-0.001,0.212,0.96,-6.595,-5.106,-1.545,-0.6,9.38,-10.77,61,-39,0
-0.019,0.219,0.995,6.916,-3.666,-1.012,-0.6,9.48,-10.79,61,-39,0
-0.035,0.222,1.06,16.693,-2.64,-0.402,-0.63,9.62,-10.8,61,-39,0
-0.039,0.22,1.066,20.644,-0.044,-0.35,-0.64,9.82,-10.8,61,-39,0
-0.038,0.238,1.142,20.19,3.167,-0.99,-0.62,10.02,-10.8,61,-39,-1
-0.049,0.242,1.143,13.959,7.096,-1.284,-0.56,10.19,-10.81,61,-39,0
-0.04,0.207,1.072,2.339,8.374,-1.782,-0.48,10.26,-10.83,60,-39,-1
-0.039,0.187,1.066,-7.115,10.4,-1.932,-0.38,10.22,-10.85,60,-39,-1
-0.041,0.17,1.033,-15.07,11.624,-1.832,-0.26,10.1,-10.87,61,-39,-1
-0.025,0.151,1.002,-22.106,12.959,-1.061,-0.14,9.9,-10.88,61,-39,-1
-0.026,0.148,0.949,-26.803,13.483,0.601,0.02,9.63,-10.89,61,-39,-1
-0.019,0.139,0.902,-28.228,13.238,2.328,0.15,9.35,-10.87,60,-39,-1
-0.019,0.142,0.879,-25.862,12.17,3.938,0.27,9.08,-10.84,60,-39,-1
-0.032,0.14,0.854,-21.355,10.321,5.69,0.37,8.85,-10.78,60,-39,-1
-0.052,0.156,0.855,-15.589,7.851,6.298,0.45,8.67,-10.72,60,-39,-1
-0.061,0.182,0.883,-8.679,6.257,5.161,0.51,8.56,-10.66,60,-39,0
-0.077,0.225,0.911,-3.237,4.514,3.183,0.56,8.51,-10.62,60,-38,-1
-0.096,0.257,0.923,0.086,3.074,0.272,0.59,8.5,-10.61,60,-38,-1
-0.1,0.272,0.943,2.354,2.473,-3.301,0.71,8.65,-10.64,60,-38,-1
-0.089,0.249,0.959,3.582,1.842,-6.813,0.85,8.84,-10.71,60,-38,-1
-0.078,0.208,0.961,3.177,1.272,-9.317,0.98,8.98,-10.81,59,-38,-1
-0.061,0.157,0.939,1.566,0.803,-10.584,1.04,9.03,-10.92,59,-39,-1
-0.047,0.114,0.918,0.327,0.701,-10.538,1.07,9.03,-11.03,59,-39,-1
-0.043,0.096,0.904,0.026,0.053,-9.588,1.09,9.03,-11.13,59,-38,-1
-0.033,0.073,0.895,1.157,-0.889,-7.933,1.1,9.03,-11.22,59,-38,-1
-0.026,0.064,0.889,2.635,-2.032,-5.758,1.09,9.05,-11.29,59,-38,-2
-0.022,0.064,0.888,4.15,-2.808,-3.278,1.07,9.09,-11.33,59,-38,-2
-0.029,0.103,0.883,6.113,-3.255,-0.861,1.04,9.14,-11.35,59,-38,-2
-0.037,0.149,0.901,8.354,-3.466,0.852,1.01,9.21,-11.35,59,-39,-2
-0.057,0.2,0.921,9.647,-3.818,1.771,0.97,9.31,-11.33,58,-39,-2
-0.061,0.216,0.942,9.611,-4.184,1.696,0.93,9.41,-11.32,58,-39,-2
-0.07,0.228,0.957,8.079,-4.471,0.49,0.93,9.55,-11.32,58,-39,-2
-0.076,0.24,0.97,5.345,-4.499,-1.574,0.97,9.71,-11.34,58,-39,-3
-0.085,0.268,0.969,2.489,-4.543,-4.402,1.02,9.86,-11.39,58,-39,-3
-0.091,0.292,0.969,0.534,-4.542,-7.521,1.07,10.0,-11.47,58,-39,-2
-0.087,0.282,0.972,-0.244,-4.574,-10.531,1.11,10.12,-11.58,58,-39,-2
-0.071,0.242,0.973,-0.598,-4.777,-12.762,1.15,10.2,-11.71,58,-39,-2
-0.058,0.186,0.975,-1.349,-4.922,-13.678,1.18,10.23,-11.86,58,-39,-2
-0.047,0.123,0.982,-2.786,-5.023,-13.801,1.19,10.18,-12.0,58,-39,-2
-0.03,0.072,0.984,-5.145,-5.41,-13.066,1.18,10.05,-12.14,57,-39,-3
-0.024,0.048,0.972,-8.135,-6.088,-11.292,1.14,9.88,-12.26,57,-38,-2
-0.022,0.054,0.957,-9.707,-6.971,-9.271,1.09,9.78,-12.36,57,-38,-2
-0.027,0.064,0.958,-8.615,-8.4,-7.446,1.03,9.69,-12.44,57,-38,-3
-0.033,0.08,0.974,-5.591,-9.402,-5.943,0.96,9.55,-12.51,57,-38,-3
-0.033,0.095,0.969,-1.866,-10.463,-4.837,0.88,9.45,-12.56,57,-38,-3
-0.037,0.118,0.965,3.041,-11.193,-4.038,0.79,9.42,-12.61,58,-38,-3
-0.036,0.125,0.986,9.093,-11.972,-3.452,0.71,9.46,-12.65,57,-38,-3
-0.03,0.113,1.01,14.026,-12.979,-3.095,0.61,9.53,-12.69,57,-38,-4
-0.017,0.101,1.03,16.358,-14.279,-2.294,0.48,9.65,-12.72,57,-38,-4
-0.003,0.093,1.044,16.071,-15.032,-0.9,0.34,9.82,-12.73,57,-38,-3
0.002,0.108,1.049,13.711,-15.476,0.828,0.19,9.96,-12.73,57,-38,-3
0.005,0.135,1.058,10.133,-15.671,2.753,0.03,10.08,-12.71,57,-38,-4
-0.006,0.164,1.094,5.243,-15.786,4.326,-0.14,10.15,-12.67,57,-39,-4
-0.016,0.18,1.134,-2.78,-15.962,5.149,-0.31,10.15,-12.62,57,-39,-4
-0.015,0.174,1.151,-14.262,-15.647,4.731,-0.47,10.06,-12.57,57,-39,-4
-0.002,0.167,1.121,-27.63,-14.849,3.333,-0.63,9.83,-12.54,57,-38,-4
0.015,0.169,1.043,-38.73,-13.568,1.78,-0.78,9.48,-12.52,57,-39,-4
0.026,0.187,0.973,-42.86,-13.006,0.218,-0.91,9.06,-12.51,57,-38,-4
0.057,0.154,0.881,-38.418,-15.186,-0.383,-1.05,8.65,-12.52,57,-38,-5
0.084,0.13,0.86,-25.106,-16.598,0.162,-1.21,8.35,-12.53,57,-38,-4
0.101,0.039,0.83,-9.841,-17.25,3.12,-1.38,8.19,-12.52,57,-38,-4
0.115,0.002,0.874,6.452,-15.583,6.068,-1.55,8.19,-12.47,57,-38,-4
0.12,0.019,0.957,17.7,-14.188,8.985,-1.71,8.33,-12.38,57,-38,-4
0.097,0.044,1.011,22.818,-13.144,11.06,-1.93,8.43,-12.26,57,-38,-4
0.093,0.096,0.997,22.74,-11.324,11.328,-2.07,8.65,-12.14,57,-38,-5
0.096,0.164,1.115,23.02,-9.045,9.866,-2.19,8.87,-12.02,58,-38,-5
0.05,0.225,1.13,18.659,-4.708,8.15,-2.27,9.08,-11.92,58,-38,-5
0.056,0.239,1.068,8.735,-4.463,4.616,-2.32,9.2,-11.86,58,-39,-5
0.059,0.249,1.063,4.999,-1.202,0.139,-2.35,9.26,-11.84,58,-38,-5
0.062,0.227,1.093,2.695,1.84,-3.726,-2.34,9.3,-11.86,58,-39,-5
0.065,0.203,1.073,-1.255,5.065,-6.461,-2.29,9.3,-11.91,58,-39,-5
0.083,0.157,1.034,-4.678,7.89,-8.293,-2.21,9.27,-11.99,58,-39,-5
0.105,0.115,1.043,-5.716,10.835,-8.932,-2.1,9.22,-12.09,59,-38,-5
0.108,0.098,1.021,-7.175,13.289,-8.225,-1.96,9.16,-12.17,59,-38,-4
0.122,0.08,1.021,-8.774,15.582,-6.416,-1.81,9.08,-12.25,59,-38,-4
0.124,0.073,1.002,-11.43,17.71,-4.271,-1.7,8.9,-12.29,59,-38,-4
0.117,0.083,0.987,-14.045,19.456,-2.018,-1.6,8.7,-12.31,59,-38,-4
0.11,0.101,0.967,-16.319,20.645,-0.22,-1.47,8.5,-12.31,59,-37,-4
0.101,0.115,0.946,-17.227,21.153,0.908,-1.26,8.32,-12.31,60,-38,-4
0.096,0.132,0.923,-16.392,20.867,1.383,-1.05,8.16,-12.3,59,-37,-3
0.086,0.149,0.917,-13.318,20.132,1.403,-0.85,8.01,-12.29,59,-38,-3
0.083,0.166,0.907,-8.685,19.447,1.056,-0.66,7.9,-12.28,60,-37,-3
0.073,0.191,0.897,-3.458,18.659,0.236,-0.47,7.85,-12.27,60,-37,-3
0.064,0.2,0.901,2.182,17.834,-0.63,-0.29,7.85,-12.28,60,-37,-2
0.067,0.189,0.899,6.748,16.766,-1.587,-0.11,7.9,-12.29,60,-37,-2
0.068,0.166,0.894,9.433,15.606,-2.253,0.05,7.99,-12.31,60,-37,-2
0.074,0.136,0.904,10.413,13.789,-2.322,0.2,8.09,-12.33,60,-37,-2
0.085,0.104,0.909,9.493,11.653,-1.656,0.32,8.19,-12.35,60,-37,-1
0.088,0.103,0.905,7.215,9.573,-0.15,0.43,8.27,-12.36,60,-37,-2
0.084,0.124,0.896,5.029,7.569,1.538,0.51,8.33,-12.35,60,-37,-1
0.069,0.164,0.899,4.062,5.346,3.182,0.57,8.37,-12.33,61,-37,-1
0.062,0.191,0.909,4.27,3.011,4.14,0.6,8.42,-12.29,61,-37,-1
0.058,0.211,0.909,4.716,0.287,4.426,0.6,8.46,-12.25,60,-37,-1
0.054,0.225,0.913,5.935,-1.81,4.115,0.59,8.52,-12.2,61,-38,-1
0.05,0.222,0.933,8.609,-3.718,3.375,0.55,8.59,-12.17,60,-38,-1
0.054,0.199,0.956,10.943,-5.88,2.712,0.44,8.75,-12.13,61,-37,-1
0.063,0.169,0.973,11.877,-7.699,2.262,0.3,8.91,-12.09,60,-38,-1
0.067,0.15,0.988,11.154,-8.985,2.359,0.12,9.02,-12.06,61,-38,-1
0.066,0.144,1.014,9.654,-10.182,2.516,-0.06,9.11,-12.02,61,-38,-1
0.06,0.163,1.035,6.923,-10.948,2.656,-0.17,9.19,-11.99,60,-38,-1
0.051,0.177,1.041,3.971,-11.162,2.656,-0.29,9.24,-11.97,60,-38,-1
0.043,0.179,1.041,1.703,-11.678,2.26,-0.41,9.26,-11.94,60,-39,-1
0.042,0.171,1.047,0.72,-12.032,1.619,-0.53,9.27,-11.92,60,-38,-1
0.035,0.166,1.042,0.604,-12.598,0.888,-0.66,9.28,-11.91,60,-38,-1
0.034,0.151,1.057,0.887,-13.095,0.126,-0.79,9.29,-11.91,60,-39,-1
0.035,0.127,1.075,-0.192,-13.693,-0.712,-0.92,9.29,-11.91,60,-39,-2
0.046,0.113,1.068,-3.355,-13.801,-1.966,-1.06,9.27,-11.93,60,-39,-2
0.044,0.12,1.035,-6.483,-13.59,-3.114,-1.19,9.22,-11.95,60,-39,-2
0.047,0.138,1.025,-6.697,-13.652,-4.031,-1.32,9.15,-11.99,60,-39,-2
0.044,0.144,1.02,-3.54,-13.932,-4.426,-1.46,9.08,-12.04,59,-38,-2
0.048,0.143,1.019,1.958,-13.986,-4.118,-1.61,9.07,-12.08,59,-39,-3
0.05,0.129,1.024,9.588,-13.517,-2.421,-1.76,9.11,-12.1,59,-39,-2
0.047,0.11,1.075,16.489,-12.711,0.451,-1.89,9.25,-12.11,59,-38,-2
0.046,0.075,1.158,19.286,-11.548,4.007,-2.02,9.44,-12.07,59,-38,-2
0.06,0.045,1.233,14.173,-9.252,7.801,-2.13,9.6,-12.0,59,-39,-2
0.068,0.063,1.234,0.935,-5.943,11.588,-2.22,9.66,-11.9,59,-39,-2
0.044,0.145,1.179,-14.396,-1.626,15.064,-2.28,9.57,-11.76,59,-39,-2
0.025,0.232,1.121,-25.127,1.804,17.186,-2.3,9.35,-11.6,59,-39,-2
0.008,0.298,1.04,-28.61,3.768,17.299,-2.29,9.06,-11.44,59,-39,-3
-0.023,0.329,0.969,-24.532,3.684,16.231,-2.28,8.79,-11.28,59,-39,-2
-0.035,0.323,0.91,-13.204,3.282,13.776,-2.2,8.77,-11.15,59,-39,-2
-0.038,0.294,0.949,2.056,3.181,10.358,-2.12,8.9,-11.04,59,-39,-3
-0.036,0.25,1.014,14.447,4.314,6.568,-2.04,9.1,-10.96,59,-39,-2
-0.035,0.214,1.07,18.985,4.332,2.733,-2.0,9.27,-10.91,59,-39,-3
-0.028,0.159,1.095,17.062,5.309,-0.71,-1.96,9.46,-10.9,59,-39,-3
-0.035,0.104,1.02,11.466,5.917,-3.71,-1.84,9.6,-10.93,59,-40,-3
-0.029,0.144,1.17,4.298,8.536,-6.474,-1.76,9.68,-10.99,59,-39,-3
-0.067,0.17,1.028,-10.476,7.324,-8.292,-1.66,9.63,-11.06,59,-39,-3
-0.053,0.151,1.029,-19.018,7.082,-10.22,-1.53,9.48,-11.17,59,-39,-3
-0.043,0.124,0.993,-22.442,6.945,-11.795,-1.41,9.25,-11.3,59,-39,-3
-0.016,0.073,0.926,-24.683,5.238,-12.155,-1.29,8.96,-11.43,58,-39,-3
-0.0,0.046,0.895,-22.62,3.346,-11.382,-1.23,8.73,-11.56,58,-39,-3
0.008,0.017,0.874,-16.008,2.304,-9.496,-1.19,8.54,-11.66,58,-39,-2
0.018,0.02,0.88,-7.811,0.966,-6.935,-1.16,8.43,-11.75,58,-38,-3
0.007,0.037,0.886,0.351,0.424,-3.981,-1.15,8.41,-11.8,58,-38,-3
-0.001,0.058,0.899,7.481,-0.774,-1.329,-1.15,8.46,-11.82,58,-38,-3
-0.002,0.07,0.866,13.355,-2.123,0.94,-1.17,8.57,-11.82,58,-38,-3
-0.006,0.087,1.001,18.457,-3.065,2.749,-1.2,8.73,-11.79,58,-39,-2
-0.019,0.121,0.961,18.176,-3.388,4.63,-1.21,8.84,-11.75,58,-38,-3
-0.015,0.131,0.953,16.739,-3.5,5.394,-1.25,9.0,-11.7,58,-39,-3
-0.014,0.151,0.998,17.047,-3.308,5.026,-1.24,9.15,-11.65,58,-39,-3
-0.019,0.178,1.025,14.435,-2.353,4.456,-1.24,9.29,-11.6,58,-39,-3
-0.02,0.197,0.971,9.312,-1.744,3.428,-1.23,9.42,-11.57,58,-39,-3
-0.017,0.224,0.967,7.954,-0.751,2.109,-1.19,9.57,-11.55,58,-39,-3
-0.023,0.245,0.96,8.931,0.205,0.669,-1.13,9.76,-11.55,58,-39,-3
-0.02,0.244,0.956,10.539,1.379,-0.91,-1.08,9.95,-11.55,58,-40,-3
-0.015,0.225,0.938,12.535,2.014,-1.981,-1.03,10.13,-11.57,58,-39,-3
-0.006,0.188,0.945,14.498,2.484,-2.823,-1.0,10.27,-11.6,58,-39,-3
-0.006,0.171,0.956,14.86,3.164,-3.193,-0.95,10.42,-11.63,58,-39,-3
-0.009,0.184,0.971,13.539,3.702,-3.547,-0.89,10.56,-11.67,58,-40,-3
-0.011,0.204,0.962,11.196,4.255,-4.161,-0.81,10.69,-11.71,58,-40,-3
-0.018,0.229,0.958,9.39,4.982,-4.898,-0.73,10.83,-11.76,58,-40,-3
-0.02,0.238,0.956,8.844,5.231,-5.71,-0.64,10.97,-11.82,58,-40,-3
-0.014,0.233,0.952,8.804,5.579,-6.628,-0.54,11.11,-11.89,57,-40,-3
-0.007,0.211,0.95,8.839,5.883,-6.782,-0.46,11.23,-11.96,57,-40,-3
-0.004,0.182,0.969,8.745,5.749,-6.461,-0.38,11.32,-12.03,57,-40,-3
0.001,0.152,0.988,6.716,5.874,-6.003,-0.3,11.36,-12.09,57,-40,-3
0.001,0.151,0.98,2.9,6.074,-5.379,-0.23,11.33,-12.15,57,-40,-3
-0.003,0.162,0.973,-0.581,6.238,-4.861,-0.15,11.3,-12.2,57,-40,-3
-0.011,0.172,0.967,-2.45,5.856,-4.646,-0.07,11.26,-12.25,57,-40,-3
-0.022,0.181,0.957,-3.115,5.316,-4.767,0.01,11.21,-12.3,57,-40,-3
-0.021,0.175,0.941,-1.964,4.73,-5.329,0.09,11.18,-12.36,57,-40,-3
-0.019,0.163,0.925,1.15,3.565,-5.659,0.14,11.18,-12.41,57,-40,-3
-0.02,0.159,0.921,5.498,2.245,-5.79,0.18,11.22,-12.47,57,-40,-3
-0.017,0.157,0.931,10.327,0.475,-5.536,0.2,11.3,-12.53,57,-40,-3
-0.019,0.165,0.965,13.782,-1.285,-4.748,0.21,11.41,-12.59,57,-40,-3
-0.019,0.165,1.004,14.489,-2.972,-3.855,0.22,11.52,-12.63,57,-40,-3
-0.009,0.155,1.019,10.931,-3.858,-2.645,0.2,11.61,-12.67,57,-40,-3
-0.002,0.145,1.024,4.429,-4.451,-0.994,0.16,11.64,-12.68,57,-40,-3
0.011,0.138,1.016,-3.442,-5.634,0.689,0.1,11.59,-12.68,58,-40,-3
0.015,0.139,0.987,-10.887,-6.976,2.282,0.02,11.44,-12.66,57,-40,-2
0.017,0.156,0.971,-16.429,-8.746,3.632,-0.07,11.25,-12.63,57,-40,-3
0.013,0.186,0.969,-19.422,-10.605,4.326,-0.19,11.05,-12.58,57,-40,-3
0.009,0.22,0.963,-19.997,-12.201,3.92,-0.32,10.86,-12.54,57,-40,-3
0.011,0.23,0.955,-18.56,-13.131,2.626,-0.45,10.7,-12.51,57,-40,-3
0.022,0.22,0.946,-15.254,-13.708,1.178,-0.59,10.57,-12.49,58,-40,-3
0.047,0.182,0.935,-11.171,-14.434,-0.117,-0.74,10.44,-12.49,58,-40,-3
0.073,0.142,0.933,-6.854,-14.793,-0.236,-0.88,10.36,-12.5,57,-40,-3
0.085,0.117,0.939,-3.174,-14.861,0.743,-1.03,10.31,-12.49,58,-40,-3
0.089,0.106,0.957,-0.023,-14.582,2.302,-1.18,10.3,-12.48,58,-40,-3
0.083,0.122,0.983,2.309,-13.863,3.95,-1.38,10.27,-12.43,58,-39,-3
0.078,0.132,1.009,3.394,-12.899,4.787,-1.57,10.25,-12.38,58,-39,-3
0.075,0.15,1.014,3.035,-11.427,4.872,-1.73,10.25,-12.32,58,-40,-3
0.066,0.172,1.015,2.59,-9.592,3.871,-1.87,10.27,-12.27,58,-39,-3
0.059,0.186,1.018,3.477,-7.646,1.739,-1.98,10.29,-12.24,58,-40,-3
0.06,0.186,1.034,4.239,-5.839,-1.187,-2.04,10.33,-12.24,58,-40,-3
0.063,0.191,1.034,3.718,-4.087,-4.052,-2.09,10.37,-12.27,58,-40,-3
0.067,0.186,1.034,2.637,-1.912,-6.308,-2.1,10.4,-12.33,58,-40,-4
0.072,0.163,1.055,1.515,0.495,-7.939,-2.09,10.43,-12.4,58,-40,-3
0.083,0.125,1.071,-1.499,3.121,-8.425,-2.06,10.43,-12.48,58,-39,-3
0.095,0.088,1.059,-6.752,6.168,-7.797,-1.99,10.38,-12.57,58,-40,-3
0.108,0.061,1.028,-12.494,9.229,-5.978,-1.9,10.28,-12.64,59,-39,-3
0.11,0.053,0.992,-16.933,11.569,-3.575,-1.83,10.04,-12.68,59,-39,-3
0.104,0.068,0.964,-18.943,13.001,-1.182,-1.76,9.77,-12.7,59,-39,-2
0.103,0.082,0.941,-18.654,13.954,1.182,-1.63,9.58,-12.7,59,-39,-2
0.092,0.104,0.923,-16.537,14.586,3.182,-1.49,9.4,-12.68,59,-38,-2
0.085,0.128,0.912,-12.913,14.855,4.313,-1.35,9.26,-12.64,60,-38,-2
0.078,0.151,0.92,-8.219,15.135,4.635,-1.2,9.16,-12.6,60,-38,-2
0.071,0.168,0.934,-4.323,15.18,4.575,-1.06,9.1,-12.55,60,-38,-2
0.069,0.184,0.933,-2.107,15.234,3.872,-0.91,9.07,-12.51,60,-38,-1
0.057,0.202,0.929,-1.201,15.505,2.725,-0.77,9.06,-12.48,60,-39,-1
0.058,0.201,0.913,-0.606,15.458,1.182,-0.61,9.05,-12.46,60,-38,-1
0.063,0.193,0.89,0.424,14.871,-0.068,-0.46,9.05,-12.46,60,-38,-1
