Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
0.039,0.035,1.101,-17.952,-3.984,-7.267,-2.25,7.07,170.39,-20,-40,-1
0.036,0.063,1.074,-28.158,-3.066,-4.891,-2.28,6.83,170.33,-19,-41,-1
0.035,0.08,1.041,-35.354,-2.134,-2.696,-2.3,6.5,170.28,-19,-40,-1
0.05,0.065,0.978,-39.102,-2.511,-1.0,-2.31,6.12,170.25,-19,-40,-1
0.049,0.037,0.915,-37.921,-4.11,0.49,-2.35,5.73,170.23,-19,-40,-1
0.064,0.015,0.875,-30.503,-7.381,1.79,-2.41,5.39,170.23,-19,-40,-1
0.085,-0.021,0.821,-18.267,-9.247,2.902,-2.5,5.16,170.24,-19,-40,-1
0.078,-0.003,0.837,-3.211,-8.595,3.302,-2.59,5.07,170.27,-19,-40,-1
0.061,0.043,0.923,13.167,-5.509,2.775,-2.66,5.14,170.31,-19,-40,-1
0.052,0.07,0.978,23.52,-5.755,1.052,-2.72,5.34,170.33,-19,-40,-1
0.046,0.085,0.977,28.384,-6.346,-1.297,-2.78,5.61,170.34,-19,-40,-1
0.04,0.087,1.061,32.316,-4.066,-3.628,-2.83,5.92,170.33,-19,-40,-1
0.04,0.031,1.053,32.059,-2.939,-5.161,-2.85,6.24,170.3,-20,-41,-1
0.057,0.045,1.148,27.469,0.473,-6.063,-2.86,6.54,170.26,-20,-41,-1
0.048,0.037,1.107,19.07,3.521,-5.88,-2.83,6.77,170.21,-19,-41,-1
0.06,0.02,1.151,11.882,7.867,-5.091,-2.77,6.91,170.16,-19,-41,-1
0.074,0.021,1.157,2.425,10.72,-4.495,-2.66,6.98,170.11,-19,-41,-1
0.078,0.026,1.098,-9.873,14.509,-2.727,-2.53,6.93,170.08,-19,-41,-1
0.081,0.032,1.02,-19.89,16.706,-0.585,-2.37,6.76,170.06,-19,-41,-1
0.077,0.042,0.986,-23.993,18.122,1.089,-2.23,6.45,170.06,-19,-41,-1
0.067,0.06,0.932,-24.421,18.103,2.189,-2.05,6.2,170.07,-19,-41,-2
0.054,0.088,0.914,-20.522,18.347,2.128,-1.87,5.98,170.08,-19,-41,-1
0.059,0.105,0.894,-14.46,17.253,0.637,-1.69,5.81,170.09,-19,-41,-2
0.057,0.108,0.901,-8.013,16.291,-0.839,-1.53,5.71,170.08,-19,-41,-2
0.059,0.079,0.926,-1.854,15.501,-2.102,-1.37,5.67,170.07,-19,-41,-2
0.061,0.042,0.963,2.451,14.314,-3.211,-1.22,5.68,170.04,-18,-41,-2
0.06,0.032,0.983,3.469,13.991,-3.714,-1.11,5.66,170.01,-19,-41,-2
0.059,0.042,0.979,1.389,13.808,-4.142,-1.01,5.61,169.97,-19,-41,-2
0.053,0.067,0.965,-2.283,13.375,-4.477,-0.91,5.56,169.93,-19,-41,-2
0.054,0.085,0.944,-5.377,12.856,-4.889,-0.77,5.52,169.88,-18,-41,-2
0.066,0.077,0.92,-6.496,11.62,-5.266,-0.65,5.46,169.83,-18,-41,-2
0.074,0.053,0.899,-6.482,9.636,-4.876,-0.54,5.39,169.78,-18,-41,-2
0.077,0.033,0.891,-5.169,7.666,-3.767,-0.45,5.33,169.74,-18,-41,-2
0.081,0.024,0.891,-2.982,5.914,-2.184,-0.39,5.3,169.71,-18,-41,-2
0.078,0.04,0.891,-1.53,4.02,-0.495,-0.34,5.28,169.7,-18,-41,-3
0.078,0.061,0.886,-0.478,2.011,1.057,-0.31,5.27,169.7,-18,-41,-3
0.074,0.072,0.909,0.959,0.115,2.273,-0.3,5.27,169.72,-18,-41,-3
0.077,0.072,0.946,1.489,-2.086,3.49,-0.32,5.28,169.75,-18,-41,-3
0.078,0.069,0.956,0.443,-3.5,4.611,-0.36,5.29,169.79,-18,-41,-2
0.076,0.093,0.955,-1.443,-3.925,5.483,-0.46,5.28,169.85,-18,-41,-3
0.072,0.124,0.941,-2.592,-4.18,5.973,-0.56,5.27,169.91,-18,-41,-2
0.074,0.145,0.942,-2.442,-5.326,6.268,-0.61,5.25,169.98,-17,-41,-2
0.073,0.14,0.951,-0.934,-6.54,6.381,-0.68,5.23,170.04,-18,-41,-2
0.07,0.13,0.958,0.657,-7.359,6.354,-0.81,5.27,170.11,-18,-41,-2
0.068,0.131,0.974,1.98,-7.733,5.913,-0.95,5.33,170.17,-18,-41,-2
0.063,0.15,0.998,1.308,-7.772,5.103,-1.11,5.42,170.24,-18,-41,-2
0.061,0.149,1.013,-0.545,-8.052,4.324,-1.23,5.47,170.29,-18,-41,-2
0.073,0.134,1.03,-2.519,-8.283,3.866,-1.35,5.49,170.33,-18,-41,-2
0.075,0.11,1.042,-4.566,-7.351,3.693,-1.44,5.45,170.37,-17,-41,-2
0.084,0.098,1.034,-6.749,-6.293,3.719,-1.51,5.39,170.4,-18,-41,-2
0.083,0.089,1.028,-9.119,-5.477,3.883,-1.57,5.31,170.44,-18,-40,-2
0.087,0.07,1.021,-11.336,-5.609,4.127,-1.67,5.19,170.48,-18,-40,-2
0.095,0.041,1.005,-12.222,-6.555,4.513,-1.79,5.04,170.53,-18,-40,-2
0.092,0.028,1.006,-11.495,-6.947,4.927,-1.93,4.86,170.57,-18,-40,-2
0.082,0.038,1.007,-9.709,-7.034,5.28,-2.06,4.69,170.63,-18,-40,-2
0.07,0.049,1.025,-6.788,-6.79,5.234,-2.17,4.57,170.68,-18,-40,-2
0.059,0.055,1.035,-3.702,-6.794,4.914,-2.26,4.5,170.73,-18,-40,-2
0.058,0.045,1.036,-0.387,-6.741,4.319,-2.34,4.46,170.78,-18,-40,-2
0.062,0.032,1.026,2.996,-6.292,3.859,-2.42,4.45,170.82,-18,-39,-2
0.065,0.031,1.001,5.521,-6.058,3.584,-2.5,4.44,170.86,-18,-39,-2
0.068,0.04,0.982,8.22,-6.344,3.678,-2.59,4.46,170.9,-18,-40,-2
0.07,0.049,0.989,11.855,-7.361,4.02,-2.69,4.53,170.95,-18,-40,-1
0.065,0.048,1.046,14.837,-8.092,4.757,-2.79,4.64,171.0,-18,-40,-2
0.057,0.063,1.114,14.397,-7.899,5.459,-2.87,4.78,171.06,-18,-40,-2
0.06,0.066,1.139,8.983,-7.307,6.036,-2.96,4.89,171.12,-18,-40,-1
0.051,0.085,1.135,1.108,-4.892,6.42,-3.02,4.93,171.19,-18,-40,-2
0.058,0.072,1.112,-5.871,-2.874,6.364,-3.06,4.89,171.25,-18,-40,-1
0.057,0.058,1.068,-10.594,-1.09,6.355,-3.08,4.8,171.31,-18,-40,-2
0.054,0.043,0.992,-11.894,-1.192,6.4,-3.11,4.65,171.37,-18,-40,-2
0.069,0.029,0.937,-8.209,-0.943,6.584,-3.12,4.54,171.43,-18,-40,-1
0.069,0.028,0.928,-2.228,-1.4,7.215,-3.14,4.5,171.49,-18,-39,-1
0.075,0.016,0.954,3.105,-2.226,8.473,-3.17,4.5,171.57,-18,-40,-2
0.08,0.005,0.969,7.042,-3.41,10.283,-3.22,4.51,171.67,-18,-39,-2
0.065,0.009,0.974,9.729,-3.455,12.897,-3.29,4.52,171.8,-18,-39,-2
0.049,0.04,1.055,11.75,-3.111,14.868,-3.33,4.57,171.95,-18,-39,-2
0.027,0.053,1.042,10.065,-2.424,15.903,-3.37,4.67,172.11,-18,-39,-2
0.018,0.08,1.038,5.641,-2.066,15.488,-3.41,4.73,172.27,-18,-40,-1
0.008,0.117,1.052,1.647,-1.552,14.032,-3.44,4.75,172.42,-18,-39,-1
-0.001,0.144,1.065,-1.988,-0.636,11.597,-3.46,4.74,172.55,-18,-39,-1
-0.004,0.151,1.052,-5.362,0.443,8.887,-3.46,4.69,172.64,-18,-39,-1
-0.011,0.136,1.022,-6.983,1.247,5.521,-3.46,4.62,172.71,-18,-39,-1
-0.01,0.116,0.982,-6.648,2.077,1.254,-3.37,4.61,172.73,-19,-39,-2
-0.006,0.111,0.959,-5.151,1.957,-3.269,-3.28,4.59,172.7,-19,-39,-2
0.012,0.075,0.948,-2.381,1.284,-7.483,-3.26,4.56,172.64,-19,-39,-2
0.035,0.032,0.955,0.464,0.494,-10.321,-3.24,4.55,172.55,-19,-39,-2
0.04,-0.002,0.967,2.296,0.384,-11.359,-3.23,4.53,172.44,-18,-39,-2
0.054,-0.025,0.985,3.327,0.874,-10.933,-3.2,4.48,172.33,-19,-39,-2
0.049,-0.035,0.995,3.155,1.631,-9.53,-3.17,4.39,172.22,-18,-39,-2
0.056,-0.032,0.982,1.496,2.032,-7.668,-3.15,4.28,172.14,-19,-40,-1
0.071,-0.026,0.954,-0.7,2.322,-5.149,-3.13,4.2,172.08,-19,-40,-1
0.073,-0.017,0.927,-1.468,2.135,-1.939,-3.1,4.18,172.05,-18,-39,-1
0.079,-0.018,0.917,0.23,1.329,1.458,-3.09,4.18,172.05,-18,-39,-1
0.079,-0.005,0.92,3.047,0.828,4.991,-3.08,4.19,172.09,-18,-40,-1
0.074,0.019,0.928,5.897,0.508,8.31,-3.08,4.24,172.16,-18,-40,-1
0.067,0.053,0.94,8.857,0.352,11.001,-3.08,4.31,172.27,-18,-40,-1
0.058,0.087,0.966,10.858,0.345,12.851,-3.09,4.41,172.39,-19,-39,-1
0.052,0.119,0.98,10.268,-0.223,13.648,-3.1,4.53,172.53,-19,-39,-1
0.053,0.142,0.979,8.103,-0.006,13.539,-3.11,4.66,172.68,-19,-39,-1
0.045,0.167,0.973,5.138,-0.102,12.576,-3.12,4.79,172.81,-19,-39,-2
0.046,0.181,0.971,2.534,-0.573,10.819,-3.13,4.91,172.93,-19,-39,-2
0.044,0.189,0.975,0.521,-1.39,8.805,-3.14,5.03,173.02,-18,-39,-1
0.04,0.174,0.989,-0.406,-2.103,6.729,-3.15,5.17,173.09,-19,-39,-1
0.036,0.156,0.995,-0.221,-2.024,4.589,-3.15,5.27,173.15,-18,-39,-1
0.031,0.153,1.009,0.276,-1.523,2.203,-3.15,5.33,173.18,-19,-39,-1
0.026,0.165,1.014,-0.342,-1.037,-0.443,-3.14,5.38,173.18,-19,-39,-2
0.027,0.161,1.007,-1.407,-0.818,-2.996,-3.12,5.42,173.16,-19,-39,-1
0.033,0.144,0.999,-1.668,-0.992,-5.242,-3.1,5.47,173.11,-19,-39,-1
0.035,0.111,1.003,-1.381,-1.218,-6.861,-3.08,5.5,173.04,-19,-39,-1
0.04,0.076,1.014,-1.375,-1.818,-7.943,-3.07,5.48,172.96,-19,-39,-1
0.043,0.044,1.018,-1.777,-2.15,-8.431,-3.07,5.44,172.88,-19,-39,-1
0.046,0.029,1.014,-2.732,-2.609,-8.429,-3.07,5.37,172.79,-19,-39,-1
0.045,0.022,1.002,-3.306,-3.208,-7.846,-3.08,5.27,172.71,-19,-39,-1
0.042,0.022,0.995,-2.858,-3.853,-7.003,-3.1,5.15,172.63,-19,-39,-1
0.041,0.015,0.987,-1.16,-4.622,-5.945,-3.13,5.06,172.57,-19,-39,-1
0.039,0.026,0.984,1.103,-5.417,-4.993,-3.16,5.01,172.51,-19,-39,-1
0.029,0.047,0.985,3.399,-6.091,-4.164,-3.2,4.99,172.47,-19,-40,0
0.02,0.073,1.011,5.721,-7.042,-3.869,-3.22,5.01,172.43,-19,-39,-1
0.031,0.077,1.05,6.927,-8.053,-3.895,-3.28,5.07,172.39,-19,-40,-1
0.03,0.083,1.072,5.482,-8.672,-3.801,-3.36,5.14,172.35,-19,-40,-1
0.033,0.089,1.09,2.304,-8.699,-4.001,-3.44,5.18,172.32,-19,-40,-1
0.033,0.09,1.096,-1.633,-8.442,-4.538,-3.53,5.18,172.27,-19,-39,-1
0.044,0.06,1.11,-6.418,-8.69,-5.089,-3.61,5.14,172.22,-20,-40,-1
0.074,-0.007,1.115,-12.757,-8.727,-4.877,-3.69,5.04,172.17,-19,-40,0
0.097,-0.039,1.109,-20.171,-8.071,-3.553,-3.77,4.87,172.11,-19,-40,0
0.096,-0.033,1.089,-26.373,-6.072,-1.592,-3.83,4.62,172.07,-19,-39,-1
0.096,0.002,1.066,-29.191,-5.549,-0.525,-3.89,4.34,172.04,-19,-39,-1
0.105,0.013,1.072,-29.494,-4.441,0.433,-3.93,4.05,172.03,-19,-39,0
0.122,-0.003,1.057,-28.867,-4.354,1.64,-3.98,3.75,172.02,-19,-39,0
0.133,-0.023,1.028,-26.707,-3.89,3.534,-4.02,3.48,172.03,-19,-39,-1
0.148,-0.011,0.995,-21.899,-3.146,5.672,-4.1,3.18,172.06,-19,-39,-1
0.125,0.035,0.939,-14.167,-1.931,7.32,-4.17,2.97,172.12,-19,-39,-1
0.1,0.062,0.922,-0.606,-0.248,7.715,-4.18,2.9,172.19,-19,-39,0
0.1,0.071,0.94,13.291,-0.47,6.605,-4.19,2.98,172.27,-19,-39,-1
0.089,0.063,0.97,24.417,-0.117,4.926,-4.2,3.18,172.34,-19,-39,-1
0.084,0.061,1.007,32.684,0.98,2.555,-4.2,3.48,172.39,-19,-39,-1
0.07,0.074,1.028,37.865,3.054,-0.294,-4.18,3.84,172.43,-19,-39,0
0.064,0.089,1.063,40.769,5.087,-3.312,-4.14,4.25,172.44,-19,-39,-1
0.065,0.107,1.073,40.52,7.673,-6.548,-4.07,4.66,172.41,-19,-39,-1
0.087,0.079,1.049,35.985,8.68,-8.876,-3.98,5.04,172.36,-19,-40,-1
0.102,0.064,1.067,31.181,11.087,-9.698,-3.87,5.38,172.29,-19,-40,-1
0.115,0.036,1.06,25.089,13.231,-9.266,-3.74,5.66,172.21,-19,-40,-1
0.131,-0.011,1.062,17.51,16.031,-7.11,-3.58,5.87,172.14,-19,-40,-1
0.14,-0.029,1.053,8.325,17.744,-4.446,-3.41,5.99,172.09,-19,-40,-1
0.143,-0.019,1.036,-1.946,19.383,-1.767,-3.22,6.01,172.07,-19,-40,-1
0.142,-0.018,1.018,-11.39,21.087,1.325,-3.01,5.93,172.06,-19,-40,-1
0.131,0.002,0.981,-18.358,21.986,3.84,-2.86,5.69,172.09,-19,-40,-2
0.119,0.035,0.932,-22.185,22.419,5.243,-2.64,5.47,172.13,-18,-40,-1
0.112,0.062,0.895,-22.587,21.158,5.233,-2.43,5.24,172.17,-18,-40,-1
0.104,0.084,0.863,-19.611,19.032,4.632,-2.24,5.03,172.21,-18,-40,-2
0.095,0.079,0.86,-13.268,18.304,4.224,-2.05,4.87,172.25,-18,-40,-2
0.088,0.058,0.902,-6.327,16.725,3.102,-1.88,4.78,172.28,-18,-40,-2
0.082,0.046,0.937,-0.594,16.004,1.961,-1.72,4.75,172.31,-18,-40,-2
0.085,0.045,0.934,3.239,15.907,0.511,-1.57,4.77,172.32,-18,-39,-2
0.083,0.063,0.866,5.124,15.321,-1.044,-1.41,4.82,172.32,-18,-39,-2
0.082,0.07,0.916,7.39,14.654,-2.233,-1.26,4.88,172.3,-18,-40,-2
0.086,0.086,0.87,8.914,12.458,-2.957,-1.13,4.97,172.27,-18,-40,-3
0.092,0.07,0.87,13.058,10.804,-3.407,-1.01,5.08,172.24,-18,-40,-2
0.094,0.072,0.881,17.668,9.631,-3.553,-0.91,5.24,172.21,-18,-40,-2
0.093,0.084,0.894,19.693,8.226,-3.348,-0.82,5.44,172.18,-18,-41,-3
0.092,0.09,0.909,20.323,6.509,-2.668,-0.74,5.64,172.15,-18,-41,-3
0.1,0.097,0.943,19.482,5.519,-1.793,-0.68,5.84,172.13,-17,-41,-3
0.103,0.086,0.961,16.309,4.84,-0.752,-0.63,6.01,172.12,-17,-41,-3
0.105,0.089,0.963,11.651,4.919,0.683,-0.67,6.14,172.14,-18,-41,-3
0.106,0.102,0.934,6.084,4.507,1.752,-0.62,6.22,172.15,-17,-41,-3
0.1,0.103,0.942,1.186,3.917,2.869,-0.58,6.25,172.18,-17,-41,-3
0.095,0.107,0.95,-2.653,2.606,3.545,-0.56,6.23,172.21,-17,-41,-3
0.099,0.106,0.943,-6.141,1.302,3.794,-0.61,6.18,172.25,-17,-41,-3
0.095,0.117,0.927,-8.069,0.126,3.829,-0.61,6.11,172.29,-17,-41,-3
0.099,0.127,0.921,-7.243,-0.773,3.604,-0.62,6.03,172.33,-17,-41,-3
0.095,0.127,0.917,-5.128,-2.29,3.168,-0.64,5.97,172.36,-17,-41,-3
0.094,0.122,0.932,-2.744,-4.193,2.55,-0.68,5.93,172.39,-17,-41,-3
0.098,0.098,0.958,-0.665,-6.061,1.916,-0.74,5.92,172.41,-18,-40,-3
0.094,0.08,0.994,0.154,-7.357,1.632,-0.9,5.9,172.44,-18,-41,-3
0.09,0.078,1.017,-1.005,-8.211,1.36,-1.07,5.87,172.46,-18,-41,-3
0.09,0.078,1.018,-3.408,-8.525,1.253,-1.21,5.82,172.48,-17,-41,-3
0.081,0.081,1.011,-5.488,-8.69,1.376,-1.35,5.75,172.5,-17,-40,-2
0.072,0.084,0.996,-6.003,-9.416,1.317,-1.49,5.68,172.51,-17,-40,-2
0.07,0.084,0.996,-4.577,-10.049,1.244,-1.65,5.6,172.53,-17,-40,-2
0.064,0.084,0.995,-1.914,-10.672,0.927,-1.81,5.55,172.54,-17,-40,-2
0.076,0.079,0.984,0.868,-11.571,0.87,-1.97,5.53,172.56,-17,-41,-2
0.1,0.061,0.955,4.285,-12.812,1.702,-2.14,5.54,172.58,-17,-41,-2
0.108,0.04,0.93,9.533,-14.168,3.681,-2.28,5.61,172.61,-17,-41,-2
0.108,0.023,0.947,16.252,-15.206,6.713,-2.43,5.75,172.67,-17,-41,-2
0.099,0.02,0.99,22.023,-16.304,9.99,-2.6,5.94,172.77,-17,-41,-2
0.089,0.016,1.038,25.359,-16.83,13.34,-2.82,6.12,172.9,-18,-41,-2
0.062,0.063,1.095,25.357,-15.993,15.981,-3.0,6.36,173.07,-18,-41,-2
0.044,0.113,1.14,21.397,-15.193,17.168,-3.17,6.59,173.25,-18,-42,-2
0.022,0.174,1.161,15.194,-12.379,16.864,-3.33,6.75,173.43,-18,-41,-2
-0.001,0.205,1.186,7.38,-9.014,14.86,-3.45,6.85,173.6,-18,-41,-2
-0.0,0.188,1.182,-2.124,-7.352,11.702,-3.55,6.86,173.73,-18,-41,-2
0.009,0.148,1.16,-12.517,-5.847,8.254,-3.62,6.76,173.82,-18,-41,-1
0.009,0.137,1.094,-20.558,-3.355,4.634,-3.67,6.58,173.87,-18,-40,-1
0.02,0.126,1.018,-23.179,-2.03,1.556,-3.7,6.35,173.88,-18,-40,-1
0.025,0.122,0.952,-19.816,-0.951,-1.367,-3.66,6.16,173.86,-18,-40,-2
0.032,0.121,0.887,-12.342,-1.674,-3.852,-3.67,6.01,173.82,-18,-40,-1
0.034,0.113,0.855,-1.71,-2.69,-5.877,-3.69,5.95,173.76,-18,-40,-1
0.02,0.104,0.905,8.896,-3.38,-7.077,-3.71,6.01,173.7,-18,-40,-1
0.017,0.085,0.981,15.808,-4.805,-7.986,-3.75,6.15,173.63,-18,-40,-1
0.003,0.083,1.045,16.815,-4.945,-8.428,-3.74,6.3,173.55,-18,-41,-2
-0.003,0.048,1.06,12.658,-5.032,-8.322,-3.74,6.43,173.47,-18,-41,-2
0.011,0.073,1.114,5.395,-2.581,-8.014,-3.76,6.52,173.4,-18,-41,-1
0.017,0.065,1.064,-6.246,-2.638,-6.856,-3.78,6.51,173.32,-18,-41,-2
0.032,0.045,1.05,-14.888,-1.41,-4.832,-3.79,6.39,173.26,-18,-40,-2
0.04,0.029,1.013,-20.73,-0.787,-2.178,-3.78,6.15,173.21,-18,-40,-1
0.05,0.019,0.982,-24.75,-0.956,0.649,-3.77,5.84,173.19,-18,-40,-2
0.052,0.028,0.927,-26.169,-1.745,3.617,-3.78,5.58,173.2,-18,-40,-2
0.047,0.043,0.908,-23.744,-2.903,5.853,-3.81,5.33,173.23,-18,-40,-2
0.033,0.062,0.891,-19.134,-4.085,6.914,-3.85,5.11,173.28,-18,-40,-1
0.016,0.093,0.884,-12.459,-6.025,6.252,-3.91,4.96,173.34,-19,-40,-1
0.012,0.107,0.877,-4.299,-7.826,4.276,-3.99,4.88,173.39,-19,-40,-1
0.004,0.108,0.902,3.808,-9.109,1.656,-4.07,4.88,173.41,-18,-40,-1
0.007,0.1,0.968,10.73,-9.994,-1.104,-4.17,4.97,173.42,-19,-40,-1
0.017,0.096,0.995,14.04,-10.332,-3.654,-4.21,5.12,173.39,-19,-40,-1
0.013,0.073,1.041,16.001,-9.025,-5.08,-4.26,5.26,173.36,-19,-40,-1
0.015,0.075,1.069,16.326,-6.867,-6.311,-4.33,5.43,173.31,-19,-40,-1
0.025,0.088,1.083,13.4,-4.49,-7.255,-4.37,5.58,173.25,-19,-40,-1
0.028,0.103,1.061,8.767,-1.838,-7.619,-4.4,5.69,173.18,-19,-40,-1
0.04,0.108,1.042,4.903,0.148,-7.338,-4.39,5.76,173.11,-19,-40,-1
0.048,0.098,1.027,2.457,1.962,-6.323,-4.37,5.8,173.05,-19,-40,-1
0.056,0.081,1.026,0.848,3.644,-4.603,-4.32,5.8,172.99,-19,-40,-1
0.056,0.082,1.005,-0.332,5.382,-2.563,-4.25,5.78,172.96,-19,-41,-1
0.048,0.105,0.981,-0.55,7.119,-0.829,-4.15,5.77,172.94,-20,-40,-1
0.039,0.127,0.983,0.721,8.28,0.267,-4.04,5.79,172.94,-19,-40,-1
0.036,0.143,1.002,1.174,8.916,0.723,-3.9,5.86,172.94,-19,-40,-1
0.033,0.152,1.016,0.335,9.004,0.509,-3.79,5.9,172.94,-19,-40,-1
0.023,0.168,1.015,-1.104,9.756,-0.305,-3.66,5.94,172.94,-20,-40,-1
0.022,0.166,1.03,-2.494,10.735,-1.395,-3.56,5.92,172.93,-19,-40,-1
0.018,0.168,1.018,-4.561,11.341,-2.804,-3.44,5.89,172.9,-19,-40,-1
0.014,0.156,1.01,-6.765,11.033,-4.224,-3.29,5.88,172.86,-19,-41,-1
0.013,0.128,0.999,-7.938,10.251,-5.597,-3.14,5.83,172.8,-19,-41,-2
0.009,0.11,1.007,-8.57,9.873,-7.047,-3.0,5.77,172.73,-19,-41,-1
0.008,0.099,0.989,-8.944,9.385,-8.192,-2.85,5.69,172.64,-19,-41,-1
0.011,0.092,0.971,-8.563,8.319,-9.532,-2.71,5.6,172.54,-19,-41,-2
0.016,0.077,0.956,-7.283,6.172,-10.562,-2.61,5.52,172.43,-19,-41,-1
0.014,0.062,0.945,-5.027,3.905,-11.025,-2.55,5.47,172.32,-19,-41,-2
0.009,0.06,0.94,-1.67,1.715,-11.06,-2.52,5.44,172.21,-19,-41,-2
-0.007,0.07,0.955,1.897,-0.724,-11.156,-2.5,5.45,172.1,-19,-41,-2
-0.018,0.087,1.007,3.876,-3.076,-11.268,-2.46,5.48,171.98,-19,-41,-1
-0.009,0.08,1.076,1.7,-5.487,-11.64,-2.5,5.51,171.87,-19,-41,-2
0.011,0.063,1.124,-6.935,-7.702,-11.206,-2.55,5.49,171.75,-19,-41,-2
0.035,0.041,1.138,-19.864,-9.051,-9.753,-2.63,5.34,171.64,-19,-41,-1
0.07,0.004,1.132,-31.998,-9.322,-7.066,-2.72,5.07,171.54,-19,-41,-1
0.087,-0.056,1.111,-41.829,-9.804,-2.453,-2.81,4.69,171.48,-19,-41,-1
0.104,-0.118,1.063,-49.228,-11.069,2.853,-2.91,4.22,171.47,-19,-41,-1
0.115,-0.136,1.023,-53.487,-11.819,8.081,-3.03,3.7,171.5,-19,-41,-1
0.114,-0.099,0.992,-53.625,-13.692,12.185,-3.16,3.15,171.58,-19,-41,-1
0.094,-0.062,0.897,-49.006,-15.199,15.555,-3.32,2.63,171.7,-19,-41,-1
0.067,0.016,0.853,-37.549,-17.133,15.949,-3.49,2.2,171.83,-19,-40,-1
0.047,0.073,0.829,-20.148,-18.94,14.113,-3.67,1.92,171.96,-19,-40,-1
0.031,0.133,0.839,-0.883,-20.753,10.735,-3.88,1.83,172.08,-19,-40,0
0.028,0.127,0.926,18.055,-20.056,7.391,-4.08,1.94,172.17,-19,-39,-1
0.038,0.11,0.989,32.407,-20.528,3.394,-4.29,2.21,172.24,-19,-39,0
0.028,0.082,1.077,41.625,-18.211,0.591,-4.49,2.59,172.28,-19,-39,0
0.027,0.081,1.125,45.919,-14.213,-2.129,-4.64,3.04,172.31,-19,-39,0
0.047,0.094,1.075,43.978,-13.355,-4.899,-4.78,3.49,172.31,-19,-39,0
0.076,0.119,1.174,41.726,-10.918,-7.142,-4.9,3.92,172.28,-18,-39,0
0.059,0.066,1.124,35.306,-7.336,-7.312,-4.98,4.31,172.24,-19,-40,0
0.086,0.024,1.092,25.481,-4.538,-6.593,-5.03,4.6,172.19,-19,-39,0
0.103,0.023,1.12,18.698,-0.67,-5.435,-5.05,4.82,172.15,-19,-40,0
0.101,0.039,1.115,12.81,2.788,-3.862,-5.03,4.97,172.12,-19,-40,0
0.11,0.051,1.085,6.575,6.512,-2.214,-4.98,5.06,172.1,-19,-41,0
0.101,0.066,1.101,0.407,9.686,-0.518,-4.89,5.09,172.09,-19,-41,0
0.102,0.053,1.095,-4.986,12.569,0.461,-4.78,5.06,172.09,-18,-41,0
0.103,0.046,1.067,-10.414,15.191,0.983,-4.64,4.97,172.09,-18,-40,-1
0.093,0.045,1.036,-13.388,18.369,1.091,-4.46,4.85,172.1,-18,-41,0
0.091,0.042,1.011,-13.551,20.629,0.532,-4.27,4.68,172.09,-18,-40,-1
0.104,0.028,0.973,-11.894,22.065,-0.33,-4.09,4.5,172.09,-18,-40,0
0.115,0.001,0.933,-9.136,22.57,-0.637,-3.86,4.4,172.07,-18,-40,-1
0.128,-0.031,0.917,-4.731,22.977,-0.117,-3.63,4.34,172.07,-18,-40,-1
0.124,-0.034,0.895,0.329,23.269,0.938,-3.4,4.32,172.07,-17,-40,-1
0.118,-0.008,0.87,5.787,23.572,2.298,-3.17,4.35,172.09,-17,-41,-1
0.111,0.015,0.839,11.131,22.485,3.42,-2.94,4.44,172.13,-17,-41,-1
0.096,0.047,0.804,16.288,20.149,4.318,-2.74,4.58,172.17,-17,-41,-1
0.086,0.076,0.862,22.23,18.18,4.818,-2.55,4.78,172.23,-17,-40,-1
0.076,0.104,0.86,24.92,16.368,5.055,-2.39,5.02,172.29,-17,-41,-2
0.062,0.149,0.872,25.266,14.054,4.607,-2.24,5.27,172.35,-17,-41,-2
0.06,0.168,0.867,25.875,12.971,3.45,-2.11,5.53,172.4,-17,-41,-2
0.06,0.187,0.864,25.044,11.527,2.065,-2.0,5.78,172.43,-17,-41,-2
0.062,0.195,0.862,23.797,9.952,0.772,-1.89,6.03,172.45,-17,-41,-1
0.067,0.192,0.854,22.099,7.792,0.078,-1.81,6.25,172.46,-17,-41,-2
0.071,0.188,0.864,19.919,6.144,-0.512,-1.74,6.46,172.47,-17,-41,-2
0.075,0.177,0.891,17.123,4.156,-0.642,-1.69,6.65,172.47,-17,-41,-2
0.075,0.161,0.924,13.052,2.694,-0.179,-1.66,6.79,172.47,-17,-41,-2
0.075,0.142,0.943,6.755,1.515,0.879,-1.64,6.89,172.47,-17,-41,-2
0.076,0.138,0.95,-0.555,1.007,1.642,-1.68,6.93,172.49,-17,-41,-1
0.077,0.145,0.939,-8.264,0.321,2.407,-1.72,6.89,172.52,-17,-42,-2
0.075,0.141,0.928,-13.989,-0.411,3.141,-1.72,6.77,172.54,-17,-41,-2
0.066,0.143,0.923,-17.084,-1.995,3.453,-1.74,6.61,172.57,-17,-41,-2
0.065,0.12,0.924,-17.632,-3.818,3.567,-1.78,6.43,172.6,-17,-41,-1
0.071,0.095,0.92,-17.095,-6.605,3.701,-1.83,6.26,172.63,-17,-41,-1
0.072,0.07,0.918,-15.977,-9.293,4.141,-1.92,6.09,172.67,-17,-41,-1
