Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
0.006,0.068,0.997,-0.057,-0.021,-0.035,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.066,0.997,0.005,0.055,0.026,-0.22,3.95,-154.88,-14,-17,-6
0.003,0.069,0.996,-0.012,-0.068,-0.02,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.071,0.999,0.006,0.1,0.01,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.069,0.996,-0.1,0.132,-0.02,-0.23,3.95,-154.88,-14,-17,-5
0.005,0.071,0.995,0.021,0.054,0.026,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.067,0.997,-0.039,0.116,0.041,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.068,0.999,0.036,0.069,0.041,-0.23,3.95,-154.88,-13,-18,-6
0.004,0.067,0.998,0.036,0.069,0.026,-0.23,3.95,-154.88,-13,-17,-5
0.005,0.071,0.999,0.005,0.039,0.026,-0.23,3.95,-154.88,-13,-18,-5
0.004,0.068,0.996,-0.025,0.055,0.041,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.069,0.995,-0.01,0.039,0.01,-0.23,3.95,-154.88,-13,-17,-5
0.005,0.068,0.998,0.065,-0.069,0.026,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.069,0.999,0.006,0.101,0.056,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.067,0.999,-0.011,-0.052,-0.02,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.069,0.996,0.033,-0.114,0.026,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.071,0.997,0.066,0.008,-0.035,-0.23,3.95,-154.88,-13,-17,-5
0.005,0.069,0.996,0.035,-0.023,-0.035,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.068,0.996,-0.011,-0.006,0.026,-0.23,3.94,-154.88,-13,-17,-5
0.001,0.068,0.999,0.006,0.086,0.117,-0.23,3.95,-154.88,-13,-17,-5
0.003,0.067,0.993,0.051,0.023,-0.035,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.07,0.996,-0.026,-0.006,-0.005,-0.23,3.94,-154.88,-13,-18,-6
0.003,0.068,0.998,0.066,0.038,0.026,-0.23,3.94,-154.88,-14,-17,-5
0.006,0.069,0.999,-0.057,-0.021,-0.081,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.068,0.997,-0.025,0.086,0.041,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.07,0.995,0.02,-0.007,0.057,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.066,0.997,-0.071,0.025,-0.035,-0.23,3.94,-154.88,-13,-17,-5
0.003,0.071,0.995,0.005,-0.04,-0.035,-0.23,3.94,-154.88,-14,-17,-6
0.005,0.067,0.999,-0.025,-0.025,-0.065,-0.23,3.94,-154.88,-13,-17,-6
0.002,0.068,0.997,-0.055,0.053,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.07,0.997,0.051,0.005,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.067,0.994,-0.01,-0.04,-0.05,-0.23,3.94,-154.88,-14,-17,-6
0.005,0.068,0.995,-0.04,0.037,0.026,-0.23,3.94,-154.88,-14,-17,-5
0.003,0.068,0.994,0.035,-0.041,-0.02,-0.23,3.94,-154.88,-13,-17,-5
0.002,0.07,0.996,0.068,0.081,0.056,-0.23,3.94,-154.88,-14,-17,-5
0.004,0.069,0.996,-0.026,-0.039,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.002,0.07,0.996,-0.056,0.007,-0.035,-0.24,3.94,-154.88,-13,-18,-5
0.004,0.069,0.995,-0.04,0.007,0.041,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.067,0.996,-0.011,-0.101,0.011,-0.24,3.94,-154.88,-14,-17,-5
0.006,0.068,0.996,0.022,0.051,0.011,-0.23,3.94,-154.88,-13,-18,-6
0.006,0.068,0.998,-0.01,-0.024,0.057,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.069,0.997,0.02,-0.07,0.057,-0.23,3.94,-154.88,-14,-17,-6
0.005,0.069,0.998,0.08,-0.118,-0.034,-0.23,3.94,-154.88,-14,-17,-6
0.002,0.068,0.995,0.052,0.036,-0.02,-0.23,3.94,-154.88,-13,-17,-6
0.007,0.069,0.996,0.052,0.021,0.041,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.068,0.996,0.067,0.02,-0.004,-0.23,3.94,-154.88,-14,-17,-6
0.003,0.068,0.998,-0.04,0.022,-0.066,-0.23,3.94,-154.88,-13,-17,-5
0.005,0.069,0.996,0.021,0.036,0.041,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.069,0.994,-0.057,-0.054,-0.004,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.07,0.998,-0.041,-0.055,-0.019,-0.23,3.94,-154.88,-13,-17,-6
0.006,0.069,0.996,-0.025,0.021,-0.05,-0.23,3.94,-154.88,-13,-18,-5
0.004,0.068,0.996,-0.01,-0.04,-0.035,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.067,0.995,-0.009,0.052,-0.02,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.071,0.995,-0.026,-0.04,-0.004,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.068,0.998,-0.055,0.022,-0.02,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.07,0.997,-0.026,-0.055,-0.004,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.067,0.998,0.035,-0.071,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.006,0.067,0.999,0.051,-0.026,-0.02,-0.23,3.94,-154.88,-13,-17,-5
0.005,0.07,0.995,-0.085,0.068,-0.005,-0.23,3.94,-154.88,-13,-17,-6
0.006,0.07,0.996,-0.011,-0.055,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.07,0.998,-0.026,-0.07,-0.05,-0.23,3.94,-154.88,-13,-17,-6
0.006,0.069,0.996,-0.025,0.006,-0.004,-0.23,3.94,-154.88,-14,-17,-5
0.003,0.066,0.997,0.051,-0.025,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.007,0.068,0.998,-0.01,-0.04,-0.065,-0.23,3.94,-154.88,-14,-17,-6
0.005,0.068,0.997,0.02,-0.071,-0.019,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.069,0.998,0.035,-0.041,-0.02,-0.23,3.94,-154.88,-13,-17,-6
0.002,0.069,0.997,0.022,0.067,-0.005,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.07,0.996,0.006,0.005,-0.081,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.068,0.997,-0.055,0.038,0.041,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.07,0.996,-0.009,0.037,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.07,0.997,-0.07,0.038,-0.005,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.069,0.995,-0.01,0.006,0.041,-0.23,3.94,-154.88,-13,-17,-6
0.002,0.068,0.997,-0.024,0.067,-0.005,-0.23,3.94,-154.88,-14,-17,-5
0.002,0.068,0.998,0.006,0.036,0.011,-0.23,3.94,-154.88,-14,-17,-5
0.004,0.069,0.996,0.038,0.128,0.071,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.068,0.996,-0.01,-0.025,-0.081,-0.23,3.94,-154.88,-13,-18,-6
0.003,0.067,0.996,0.036,0.005,-0.081,-0.23,3.94,-154.88,-14,-17,-6
0.003,0.068,0.997,-0.086,0.007,-0.081,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.067,0.997,-0.01,0.021,0.026,-0.23,3.94,-154.88,-14,-17,-5
0.002,0.068,0.997,-0.025,0.037,-0.005,-0.23,3.94,-154.88,-14,-17,-6
0.002,0.068,0.995,0.052,0.02,0.026,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.068,0.996,0.052,0.021,0.057,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.07,0.999,-0.01,0.006,-0.004,-0.23,3.94,-154.88,-13,-18,-6
0.005,0.068,0.995,0.006,0.021,0.026,-0.23,3.94,-154.88,-14,-17,-6
0.006,0.069,0.996,0.053,0.097,0.041,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.069,0.996,-0.039,0.068,0.041,-0.23,3.94,-154.88,-14,-18,-5
0.003,0.07,0.995,0.022,0.067,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.002,0.068,0.996,0.005,-0.04,-0.004,-0.23,3.94,-154.88,-13,-17,-5
0.003,0.068,0.995,0.021,0.021,0.041,-0.23,3.94,-154.88,-14,-17,-5
0.005,0.067,0.996,0.005,-0.025,-0.02,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.068,0.995,-0.024,0.068,0.041,-0.23,3.94,-154.88,-14,-18,-6
0.004,0.069,0.995,0.02,-0.071,0.026,-0.24,3.94,-154.88,-14,-17,-6
0.002,0.067,0.997,0.005,-0.024,0.057,-0.24,3.94,-154.88,-14,-17,-6
0.003,0.069,0.998,-0.056,-0.024,-0.004,-0.24,3.94,-154.88,-13,-17,-6
0.006,0.07,0.998,-0.04,0.022,-0.005,-0.24,3.94,-154.88,-14,-17,-6
0.005,0.068,0.996,-0.053,0.144,0.026,-0.24,3.94,-154.88,-14,-17,-6
0.005,0.067,0.998,-0.041,-0.024,-0.02,-0.24,3.94,-154.88,-14,-17,-6
0.003,0.068,0.995,0.021,-0.01,-0.004,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.068,0.995,-0.041,-0.055,-0.035,-0.24,3.94,-154.88,-14,-17,-6
0.003,0.068,0.998,0.019,-0.086,0.011,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.069,0.998,0.006,0.006,-0.035,-0.24,3.94,-154.88,-14,-17,-6
0.005,0.069,0.997,-0.087,-0.054,-0.02,-0.24,3.94,-154.88,-14,-17,-6
0.005,0.069,0.997,-0.008,0.113,-0.02,-0.24,3.94,-154.88,-14,-17,-6
0.004,0.067,0.998,-0.025,0.022,0.011,-0.24,3.94,-154.88,-13,-17,-6
0.003,0.069,0.995,-0.009,0.052,-0.02,-0.24,3.94,-154.88,-13,-17,-6
0.003,0.069,0.997,-0.023,0.144,0.026,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.069,0.998,-0.041,-0.024,-0.004,-0.24,3.94,-154.88,-14,-17,-5
0.005,0.069,0.998,0.049,-0.117,-0.05,-0.24,3.94,-154.88,-14,-17,-6
0.004,0.069,0.997,0.006,0.037,0.041,-0.24,3.94,-154.88,-13,-18,-6
0.004,0.067,0.999,0.067,0.005,-0.066,-0.24,3.94,-154.88,-13,-17,-6
0.003,0.068,0.995,-0.011,-0.07,0.026,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.07,0.997,-0.01,-0.025,-0.065,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.068,0.997,-0.039,0.114,0.026,-0.23,3.94,-154.88,-13,-17,-6
0.006,0.07,0.996,0.053,0.082,0.041,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.07,0.996,0.035,-0.071,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.068,0.996,0.051,-0.025,0.026,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.067,0.997,0.02,-0.04,-0.02,-0.23,3.94,-154.88,-13,-17,-5
0.004,0.069,0.997,0.006,0.036,-0.005,-0.24,3.94,-154.88,-13,-17,-6
0.003,0.069,0.997,0.052,0.051,-0.035,-0.24,3.94,-154.88,-13,-18,-6
0.006,0.068,0.996,-0.01,-0.04,-0.035,-0.24,3.94,-154.88,-14,-17,-6
0.004,0.069,0.993,0.02,-0.025,0.042,-0.24,3.94,-154.88,-13,-17,-5
0.004,0.068,0.995,0.007,0.097,-0.005,-0.24,3.94,-154.88,-14,-17,-5
0.004,0.069,0.995,-0.102,-0.054,-0.004,-0.24,3.94,-154.88,-14,-17,-6
0.004,0.069,0.997,-0.116,0.038,0.026,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.069,0.997,-0.01,0.021,-0.02,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.07,0.995,0.067,0.005,-0.004,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.071,0.997,-0.009,0.082,-0.02,-0.24,3.94,-154.88,-14,-17,-6
0.004,0.068,0.997,0.082,0.002,0.011,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.07,0.996,0.023,0.155,-0.051,-0.24,3.94,-154.88,-13,-17,-6
0.003,0.07,0.996,0.005,-0.027,0.041,-0.24,3.94,-154.88,-14,-17,-6
0.004,0.07,0.996,0.02,-0.058,0.072,-0.24,3.94,-154.88,-14,-17,-5
0.007,0.07,0.997,-0.009,0.049,0.026,-0.24,3.94,-154.88,-14,-17,-6
0.004,0.071,0.995,-0.01,-0.028,-0.035,-0.24,3.94,-154.88,-14,-17,-6
0.004,0.068,0.996,0.02,-0.043,-0.035,-0.24,3.94,-154.88,-13,-17,-6
0.006,0.07,0.995,-0.025,-0.012,0.026,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.07,0.998,-0.009,0.049,0.01,-0.24,3.94,-154.88,-14,-17,-6
0.005,0.068,0.995,-0.007,0.156,0.056,-0.24,3.94,-154.88,-13,-17,-6
0.001,0.068,0.997,-0.041,-0.057,0.057,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.068,0.998,0.006,-0.012,0.026,-0.24,3.94,-154.88,-14,-18,-6
0.005,0.068,0.997,-0.026,-0.058,-0.035,-0.24,3.94,-154.88,-14,-17,-6
0.003,0.067,0.996,-0.039,0.065,-0.005,-0.24,3.94,-154.88,-14,-17,-6
0.005,0.066,0.997,0.021,0.003,0.026,-0.24,3.94,-154.88,-14,-17,-6
0.001,0.068,0.996,0.037,0.033,0.041,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.071,0.996,0.021,-0.028,0.026,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.069,0.998,-0.023,0.126,0.025,-0.24,3.93,-154.88,-14,-17,-6
0.003,0.068,0.994,0.006,0.034,0.056,-0.24,3.93,-154.88,-14,-17,-6
0.004,0.068,0.996,-0.055,0.019,-0.02,-0.24,3.93,-154.88,-14,-17,-6
0.006,0.068,0.996,0.007,0.079,-0.005,-0.24,3.94,-154.88,-14,-17,-6
0.006,0.069,0.999,0.068,0.078,0.01,-0.24,3.94,-154.88,-14,-17,-6
0.005,0.068,0.997,0.006,0.003,-0.005,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.071,0.997,0.037,0.048,-0.02,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.068,0.998,0.02,-0.043,0.041,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.069,0.998,-0.025,-0.012,0.011,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.07,0.995,-0.023,0.095,-0.005,-0.24,3.94,-154.88,-13,-17,-6
0.003,0.068,0.995,-0.071,-0.026,0.057,-0.24,3.94,-154.88,-13,-17,-6
0.003,0.07,0.998,-0.009,0.034,0.102,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.071,0.995,0.02,-0.074,-0.02,-0.24,3.94,-154.88,-13,-18,-6
0.003,0.068,0.997,0.02,-0.043,0.011,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.069,0.996,0.051,-0.029,-0.05,-0.24,3.94,-154.88,-13,-17,-6
0.004,0.071,0.997,0.008,0.14,0.025,-0.24,3.95,-154.88,-14,-18,-6
0.005,0.068,0.995,0.007,0.049,0.041,-0.24,3.94,-154.88,-14,-17,-6
0.003,0.069,0.997,-0.054,0.095,-0.036,-0.24,3.95,-154.88,-14,-17,-6
0.004,0.069,0.997,-0.009,0.034,0.01,-0.24,3.94,-154.88,-14,-17,-6
0.004,0.07,0.995,-0.054,0.095,-0.036,-0.24,3.94,-154.88,-13,-17,-6
0.005,0.068,0.997,0.006,0.003,0.011,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.068,0.997,0.023,0.094,0.025,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.068,0.998,-0.087,-0.057,-0.035,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.068,0.995,-0.008,0.064,-0.036,-0.23,3.95,-154.88,-14,-17,-6
0.006,0.07,0.996,-0.039,0.065,0.071,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.068,1.0,0.006,0.003,0.011,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.069,0.997,-0.007,0.14,-0.021,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.07,0.996,0.02,-0.043,-0.035,-0.23,3.95,-154.88,-13,-17,-6
0.006,0.07,0.994,0.037,0.018,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.068,0.997,-0.009,0.018,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.071,0.996,0.038,0.079,0.041,-0.23,3.94,-154.88,-13,-17,-5
0.005,0.067,0.995,-0.04,-0.027,-0.035,-0.23,3.94,-154.88,-14,-17,-6
0.006,0.069,0.997,0.021,0.003,0.041,-0.23,3.94,-154.88,-14,-17,-5
0.004,0.07,0.993,0.022,0.064,0.026,-0.23,3.94,-154.88,-14,-17,-6
0.003,0.068,0.996,-0.008,0.08,0.026,-0.23,3.94,-154.88,-14,-17,-6
0.001,0.07,0.995,0.021,-0.013,-0.02,-0.23,3.94,-154.88,-14,-18,-5
0.003,0.069,0.998,0.005,-0.073,-0.004,-0.23,3.94,-154.88,-13,-17,-5
0.002,0.068,0.999,-0.041,-0.042,-0.02,-0.23,3.94,-154.88,-13,-18,-5
0.003,0.069,0.995,0.006,0.003,0.056,-0.23,3.94,-154.88,-13,-17,-5
0.006,0.066,0.999,0.097,-0.014,-0.05,-0.23,3.94,-154.88,-14,-17,-6
0.003,0.068,0.995,0.021,-0.013,0.011,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.069,0.998,0.005,-0.043,0.026,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.068,0.995,0.034,-0.165,0.057,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.068,0.999,0.005,-0.028,-0.035,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.069,0.996,-0.038,0.126,-0.036,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.068,0.994,-0.055,0.034,-0.02,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.068,0.995,0.097,0.002,0.026,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.068,0.997,-0.009,0.034,0.01,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.069,0.998,0.022,0.064,0.01,-0.23,3.94,-154.88,-14,-17,-6
0.001,0.071,0.996,0.007,0.095,0.041,-0.23,3.95,-154.88,-14,-17,-6
0.006,0.07,0.996,0.007,0.064,0.056,-0.23,3.95,-154.88,-13,-18,-6
0.006,0.069,0.998,-0.007,0.141,0.01,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.066,0.996,-0.026,-0.057,0.041,-0.23,3.95,-154.88,-13,-18,-6
0.001,0.066,0.997,0.036,-0.028,-0.02,-0.23,3.95,-154.88,-13,-18,-6
0.002,0.071,0.999,0.052,0.033,-0.051,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.07,0.996,0.005,-0.043,-0.05,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.068,0.997,0.007,0.064,0.071,-0.23,3.95,-154.88,-14,-17,-5
0.005,0.071,0.998,-0.011,-0.104,-0.05,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.07,0.996,-0.024,0.065,0.041,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.071,0.997,-0.009,0.049,-0.005,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.068,0.996,0.023,0.094,0.025,-0.23,3.95,-154.88,-13,-17,-6
0.001,0.068,0.995,0.007,0.095,-0.005,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.07,0.997,-0.01,-0.012,-0.005,-0.23,3.95,-154.88,-13,-18,-6
0.004,0.067,0.996,-0.01,-0.027,0.026,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.068,0.998,0.037,0.018,-0.005,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.066,0.998,0.006,0.003,0.011,-0.23,3.95,-154.88,-14,-17,-6
0.002,0.069,0.996,-0.008,0.125,-0.021,-0.23,3.95,-154.88,-13,-17,-6
0.006,0.07,0.996,-0.054,0.096,0.025,-0.23,3.95,-154.88,-13,-17,-5
0.004,0.068,0.998,0.021,-0.028,-0.035,-0.23,3.95,-154.88,-14,-18,-6
0.004,0.069,0.996,-0.009,0.049,-0.035,-0.23,3.95,-154.88,-13,-17,-6
0.002,0.068,0.997,0.005,-0.027,0.102,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.069,0.996,-0.009,0.003,-0.081,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.071,0.998,-0.011,-0.088,0.057,-0.22,3.95,-154.88,-14,-17,-6
0.004,0.067,0.998,-0.026,-0.059,0.009,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.069,0.998,-0.007,0.155,0.1,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.068,0.997,0.006,0.048,-0.037,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.07,0.997,-0.01,0.002,0.025,-0.23,3.95,-154.88,-14,-18,-6
0.003,0.07,0.995,0.036,0.017,-0.006,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.07,0.998,0.035,-0.06,-0.036,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.07,0.997,-0.024,0.048,-0.006,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.069,0.998,0.096,-0.061,-0.021,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.07,0.998,0.005,0.002,0.055,-0.23,3.95,-154.88,-13,-17,-5
0.003,0.069,0.995,0.007,0.078,0.024,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.069,0.997,-0.042,-0.053,0.007,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.066,0.996,0.021,0.053,0.022,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.067,0.997,-0.04,0.039,0.006,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.067,0.996,0.006,0.069,0.067,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.067,0.994,-0.058,-0.129,-0.054,-0.24,3.95,-154.88,-13,-17,-6
0.003,0.068,0.998,-0.025,0.069,-0.055,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.069,0.996,0.05,-0.039,0.007,-0.23,3.95,-154.88,-14,-17,-5
0.004,0.069,0.996,0.035,-0.054,0.053,-0.24,3.95,-154.88,-13,-17,-6
0.005,0.067,0.996,-0.011,-0.038,0.007,-0.24,3.95,-154.88,-14,-17,-6
0.003,0.072,0.995,0.051,0.007,-0.009,-0.24,3.95,-154.88,-13,-17,-6
0.005,0.07,0.997,0.02,-0.008,0.007,-0.24,3.95,-154.88,-13,-17,-6
0.003,0.069,0.995,0.02,-0.023,-0.009,-0.24,3.95,-154.88,-14,-18,-6
0.007,0.068,0.996,-0.038,0.161,0.006,-0.24,3.95,-154.88,-14,-17,-6
0.003,0.068,0.995,-0.026,-0.007,-0.039,-0.24,3.95,-154.88,-14,-17,-6
0.004,0.068,0.994,-0.026,-0.038,-0.009,-0.24,3.95,-154.88,-14,-18,-5
0.001,0.07,0.997,0.02,0.007,-0.024,-0.24,3.95,-154.88,-14,-18,-5
0.004,0.069,0.996,-0.04,0.069,-0.024,-0.24,3.95,-154.88,-14,-17,-6
0.007,0.069,0.997,0.036,0.022,0.022,-0.24,3.95,-154.88,-13,-17,-6
0.005,0.07,0.996,-0.024,0.084,-0.07,-0.24,3.95,-154.88,-13,-17,-6
0.003,0.069,0.995,0.019,-0.054,0.007,-0.24,3.95,-154.88,-13,-17,-6
0.004,0.068,0.998,-0.071,0.039,0.022,-0.25,3.95,-154.88,-13,-17,-6
0.004,0.066,0.995,0.004,-0.069,0.053,-0.25,3.95,-154.88,-13,-18,-5
0.005,0.068,0.995,0.036,0.022,-0.055,-0.25,3.95,-154.88,-13,-17,-5
0.003,0.07,1.0,-0.072,-0.052,0.053,-0.25,3.95,-154.88,-14,-17,-5
0.004,0.068,0.995,0.051,-0.009,-0.024,-0.25,3.95,-154.88,-13,-18,-6
0.003,0.07,0.996,-0.026,-0.053,-0.07,-0.25,3.95,-154.88,-14,-17,-6
0.003,0.069,0.997,0.02,0.007,0.007,-0.25,3.95,-154.88,-14,-18,-5
0.003,0.069,0.998,0.02,-0.039,-0.039,-0.25,3.95,-154.88,-13,-17,-6
0.007,0.069,0.995,0.035,-0.023,0.037,-0.25,3.95,-154.88,-13,-17,-6
0.006,0.07,0.998,-0.041,-0.022,-0.024,-0.25,3.95,-154.88,-14,-17,-6
0.003,0.069,0.994,0.02,0.007,0.022,-0.24,3.95,-154.88,-14,-17,-6
0.006,0.069,0.998,0.02,0.008,0.068,-0.24,3.95,-154.88,-14,-17,-6
0.004,0.069,0.997,0.006,0.068,-0.04,-0.24,3.95,-154.88,-14,-17,-6
0.004,0.069,1.0,0.02,-0.038,0.022,-0.24,3.95,-154.88,-13,-17,-6
0.005,0.067,0.997,-0.042,-0.083,0.022,-0.24,3.95,-154.88,-13,-17,-6
0.004,0.073,0.997,0.018,-0.115,-0.023,-0.24,3.95,-154.88,-13,-17,-6
0.005,0.069,0.997,0.067,0.037,0.006,-0.24,3.95,-154.88,-13,-17,-6
0.004,0.07,0.994,-0.011,-0.069,-0.039,-0.25,3.95,-154.88,-13,-18,-5
0.006,0.067,0.998,0.08,-0.086,-0.069,-0.24,3.95,-154.88,-13,-17,-6
0.004,0.067,0.996,-0.01,0.008,-0.024,-0.24,3.95,-154.88,-14,-17,-6
0.004,0.068,0.997,0.08,-0.055,0.007,-0.24,3.95,-154.88,-14,-17,-6
0.004,0.068,0.997,0.021,0.053,-0.039,-0.24,3.96,-154.88,-14,-18,-6
0.003,0.067,0.997,0.004,-0.053,0.022,-0.24,3.96,-154.88,-13,-18,-6
0.003,0.078,0.993,0.007,0.114,0.021,-0.24,3.96,-154.88,-13,-17,-5
0.004,0.063,0.986,-0.01,0.007,-0.116,-0.24,3.95,-154.88,-13,-18,-6
0.006,0.069,1.008,0.125,-0.116,0.038,-0.25,3.96,-154.88,-13,-17,-5
0.001,0.071,0.999,-0.162,0.071,0.037,-0.25,3.96,-154.88,-13,-18,-6
0.004,0.067,0.983,-0.01,-0.007,0.037,-0.25,3.95,-154.88,-13,-18,-6
0.003,0.066,1.004,-0.102,-0.021,-0.009,-0.25,3.96,-154.88,-13,-18,-6
0.002,0.073,0.996,0.064,-0.1,0.038,-0.25,3.95,-154.88,-13,-17,-6
0.003,0.066,0.996,0.049,-0.116,-0.039,-0.25,3.96,-154.88,-14,-17,-5
0.007,0.068,0.999,-0.103,-0.037,-0.024,-0.25,3.96,-154.88,-14,-17,-5
0.008,0.066,1.007,0.115,0.205,0.159,-0.25,3.95,-154.88,-14,-17,-6
-0.0,0.075,0.988,0.103,0.402,-0.163,-0.25,3.96,-154.88,-14,-17,-5
-0.004,0.066,0.994,0.037,0.129,-0.024,-0.24,3.96,-154.88,-13,-17,-5
0.005,0.061,0.997,-0.309,-0.522,-0.083,-0.24,3.96,-154.88,-14,-18,-6
0.009,0.071,0.996,0.381,-0.396,-0.022,-0.24,3.96,-154.88,-13,-17,-6
-0.003,0.076,1.01,0.172,-0.056,0.083,-0.25,3.96,-154.88,-14,-17,-6
0.008,0.066,0.989,-0.144,0.254,-0.117,-0.24,3.96,-154.88,-13,-17,-6
