X,Y
-1082.6786171807194,-156.98092845834992
-1082.972370381299,-161.8513051869236
-1083.2442154726657,-166.72723126414886
-1081.518732951676,-171.29573921905265
-1080.761021383454,-176.01310933618961
-1079.9827336832684,-180.72712841744178
-1106.7794543222212,-190.1794928224546
-1920.3775790295251,-381.98685050757933
-1875.575884644268,-381.5902264745151
-1859.2073522482247,-386.715685415197
-1865.3274745993672,-396.4875943894674
-1863.5797200243285,-404.62282080234286
-1854.9624135278734,-411.23526648239556
-1847.2983550431231,-418.00094193072266
-1852.2774931567321,-427.6319543076873
-1844.5536947825499,-434.3347407979751
-1853.3370682779716,-444.94686350935547
-1847.4926167848232,-452.0785672043813
-1847.4430628294972,-460.61928922176696
-1853.1694993593144,-470.64509627143457
-1855.9390266048326,-479.97846777236447
-1856.728202714771,-488.8357405546127
-1862.3049930853238,-499.0031189576601
-1852.391661751321,-505.01993175931113
-1848.243209254139,-512.5632053180965
-1839.25195686292,-518.722699692157
-1853.312549769079,-531.4288220151741
-1856.736418382386,-541.1893131359386
-1845.7279896212717,-546.7295385550512
-1861.5187254045593,-560.2535452526695
-1853.3186170563627,-566.6163637526639
-1854.6487321358566,-575.8837386025584
-1858.7943370082942,-586.0756032338282
-1856.2194135047496,-594.1805188055934
-1851.7070372266642,-601.6560880480224
-1855.7120925984677,-611.9220778692467
-1882.422455584306,-629.8497429641075
-1857.8769140693973,-630.664230924803
-1854.1619267502601,-638.4391508904844
-1854.1908360514283,-647.512427296114
-1860.7743034159603,-658.9347401274639
-1866.3520382533832,-670.0888518005969
-1861.5310817768845,-677.5419039281496
-1872.6299065012784,-690.8496459266762
-1862.1043122258145,-696.212273943821
-1859.0487968557914,-704.3305835394591
-1867.1608529944035,-716.7358990906009
-1864.015738565597,-724.8760765674031
-1796.6892985520346,-876.3039224313659
-1791.9517375823114,-883.6928030575641
-1767.4953641639995,-881.2406808918723
-1758.2755395765287,-886.2438304027098
-1774.8849961832288,-904.349075481177
-1774.9086771896218,-923.9589750833026
-1769.9752749260838,-931.2290406502227
-1759.7145525678413,-935.6568246322805
-1745.740935450234,-967.6800020116885
-1715.327149905119,-960.6293607830136
-1701.5453855625042,-962.6880600022779
-1691.2512906248492,-966.6297491593056
-1667.9649276888288,-963.0000000000002
-1654.244992466418,-964.7271660421826
-1641.4035506411064,-966.8605814401415
-1624.2781177377458,-966.3439326856281
-1620.0461983269922,-973.4219615800024
-1570.4731064262028,-952.9864752408781
-1569.710542575884,-961.9198576420615
-1543.3892883669466,-955.0782714281434
-1517.1580440238463,-948.0255637132034
-1510.4698895632964,-953.0355254252821
-1493.6462505346203,-951.5576063822251
-1481.9107408432596,-953.1970185504051
-1491.9949403749094,-968.9128432917332
-1471.0273481362092,-964.447790725528
-1456.7985311513428,-964.2339133401656
-1454.2403519171517,-971.6923375512844
-1424.286549649562,-960.6934081627428
-1420.08118900051,-966.8988657801277
-1411.7281611095127,-970.2538838522388
-1398.4430883775626,-970.1344899389076
-1386.824410981263,-971.0649067423211
-1349.0918491270938,-953.4438539415096
-1362.015262210122,-971.5160449044023
-1343.1549401520952,-966.9331966299542
-1334.8780407186634,-969.8456662825805
-1315.311149560264,-964.4260364810028
-1315.9136808303851,-973.7249019119455
-1288.4161308072255,-962.1059577176196
-1261.0454703646753,-950.2659215570844
-1256.0911599996339,-955.1539131316871
-1255.8783376810252,-963.6693421208048
-1245.3360786465535,-964.2422160542573
-1222.204678844026,-954.8909482300959
-1209.388073556347,-953.4046819371445
-1202.086128925308,-956.1824818753835
-1193.2232591321092,-957.6629124416104
-1189.0333210291653,-962.8601983062515
-1178.6256042930866,-962.9775100721492
-1167.4679946656206,-962.3863472802564
-1181.7098958969075,-982.8177460441585
-1162.8554646546086,-975.7515915041666
-1166.219213827704,-987.277440894449
-1142.1297603312466,-975.4709685919357
-1140.8928664823786,-983.05618720886
-1104.8948254461375,-960.4704184421033
-1097.686118919307,-962.6448900461005
-1088.981618027209,-963.4495501056823
-1091.4819397152667,-974.1848773592204
-1084.248300371518,-976.2615546775742
-1072.5760667284198,-974.2595039728336
-1069.05213837468,-979.6058010427072
-1055.2214460590799,-975.4366713308374
-1045.8357933154139,-975.2576548893727
-1050.3109385704217,-988.0338720506094
-1028.5808580954238,-976.0867883337434
-1019.9779144283749,-976.4164347645642
-957.441274250745,-924.590291080925
-957.6956983587629,-932.9458448083261
-950.0495982733698,-933.6111400474014
-938.1548811983595,-930.0034510063348
-926.3098833543775,-926.3098833543771
