Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
0.0,-0.067,0.998,0.029,0.011,0.077,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.069,0.995,0.046,0.117,-0.0,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.997,-0.018,-0.096,0.016,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.069,0.997,-0.032,-0.004,-0.015,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.996,-0.031,0.057,-0.03,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.068,0.995,0.043,-0.051,-0.015,-0.08,-3.83,-3.66,42,-50,-7
0.004,-0.066,0.999,-0.032,-0.019,0.016,-0.08,-3.83,-3.66,42,-50,-7
0.004,-0.068,0.995,0.029,-0.02,0.046,-0.08,-3.83,-3.66,42,-50,-7
0.0,-0.068,0.996,-0.001,0.057,-0.03,-0.08,-3.83,-3.66,42,-50,-7
-0.0,-0.067,0.997,-0.048,-0.019,0.0,-0.08,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.998,0.03,0.087,0.031,-0.08,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.999,-0.047,0.057,-0.046,-0.08,-3.82,-3.66,42,-49,-7
0.001,-0.067,0.997,-0.033,-0.065,-0.015,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.068,0.999,-0.017,-0.019,-0.045,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.066,0.996,-0.017,-0.019,-0.045,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.066,0.995,0.044,-0.02,0.0,-0.09,-3.82,-3.66,42,-49,-7
0.002,-0.066,0.998,0.015,0.057,0.061,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.068,0.995,-0.078,-0.003,-0.061,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.998,-0.002,-0.004,0.0,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.997,-0.001,0.042,0.0,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.067,0.995,0.013,-0.02,-0.015,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.065,0.997,-0.033,-0.08,0.031,-0.08,-3.83,-3.66,42,-50,-7
-0.002,-0.067,0.997,-0.018,-0.08,-0.015,-0.08,-3.83,-3.66,42,-50,-7
-0.0,-0.066,0.999,0.043,-0.051,-0.045,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.997,0.015,0.103,0.046,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.996,-0.017,-0.004,0.031,-0.09,-3.83,-3.66,42,-49,-7
0.002,-0.069,0.996,0.043,-0.066,0.031,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.069,0.998,-0.032,-0.004,-0.03,-0.09,-3.83,-3.66,42,-50,-7
-0.0,-0.068,0.996,-0.016,0.087,-0.031,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.068,0.998,0.014,0.026,-0.061,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.065,0.996,0.013,-0.02,0.016,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.998,-0.001,0.041,-0.046,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.998,0.028,-0.051,-0.015,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.066,0.997,0.014,0.011,0.016,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.066,0.998,0.029,0.026,0.0,-0.09,-3.83,-3.66,42,-50,-7
-0.0,-0.067,0.996,-0.002,-0.02,0.0,-0.09,-3.82,-3.66,42,-50,-7
0.003,-0.067,0.997,-0.062,0.042,-0.015,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.071,0.997,0.046,0.087,-0.015,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.068,0.996,-0.016,0.026,-0.015,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.067,0.999,0.014,-0.004,0.0,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.068,0.995,-0.048,-0.049,-0.03,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.066,0.996,0.06,0.04,-0.046,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.067,0.996,0.013,-0.05,-0.015,-0.09,-3.82,-3.66,41,-50,-7
0.002,-0.065,0.996,-0.016,0.027,0.016,-0.09,-3.82,-3.66,42,-50,-7
0.003,-0.066,0.999,0.029,-0.005,0.0,-0.09,-3.82,-3.66,42,-50,-7
0.003,-0.069,0.996,-0.032,0.027,0.031,-0.09,-3.82,-3.66,42,-50,-7
0.003,-0.067,0.998,-0.001,0.026,-0.03,-0.09,-3.82,-3.66,42,-50,-7
0.003,-0.064,0.996,0.015,0.072,0.0,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.067,0.996,-0.048,-0.004,-0.015,-0.09,-3.82,-3.66,42,-50,-7
0.003,-0.068,0.995,0.028,-0.05,0.062,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.065,1.0,-0.033,-0.065,0.001,-0.09,-3.83,-3.66,42,-50,-7
0.004,-0.068,0.998,-0.018,-0.05,0.016,-0.09,-3.83,-3.66,42,-49,-7
0.0,-0.069,0.995,-0.001,0.057,0.0,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.069,0.998,-0.045,0.134,0.015,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.997,0.043,-0.051,0.016,-0.09,-3.83,-3.66,42,-49,-7
-0.001,-0.067,0.997,-0.017,0.011,-0.03,-0.1,-3.83,-3.66,42,-50,-7
0.003,-0.067,0.997,-0.0,0.103,0.015,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.068,0.995,-0.047,0.027,-0.015,-0.1,-3.82,-3.66,42,-50,-7
0.003,-0.066,1.0,0.015,0.087,0.046,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.999,-0.002,-0.02,0.0,-0.1,-3.83,-3.66,42,-49,-7
0.003,-0.066,0.997,0.044,-0.02,0.062,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.068,0.995,-0.048,-0.019,-0.061,-0.1,-3.83,-3.66,42,-50,-7
-0.0,-0.067,0.997,0.06,0.01,0.016,-0.1,-3.83,-3.66,42,-49,-7
0.002,-0.068,0.997,-0.047,0.012,0.046,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.999,0.014,0.026,0.046,-0.1,-3.83,-3.66,42,-50,-7
0.003,-0.065,0.996,-0.001,0.011,0.016,-0.1,-3.83,-3.66,42,-50,-7
0.0,-0.067,0.994,-0.03,0.115,-0.002,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.069,0.996,-0.001,-0.008,-0.001,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.065,0.998,0.014,-0.023,0.029,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.068,0.996,-0.0,0.023,0.029,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.996,0.029,-0.024,-0.062,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.997,-0.016,-0.023,-0.016,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.066,0.995,0.06,0.007,0.014,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.067,0.996,0.015,0.038,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.995,-0.017,-0.069,-0.016,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.998,0.091,0.021,-0.001,-0.09,-3.83,-3.66,42,-50,-7
-0.001,-0.065,0.997,0.044,-0.039,0.03,-0.09,-3.83,-3.66,42,-50,-7
0.004,-0.068,0.996,-0.077,0.087,0.014,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.994,0.014,0.039,-0.047,-0.09,-3.83,-3.66,42,-50,-7
0.004,-0.066,0.998,-0.002,-0.006,-0.016,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.067,0.997,-0.003,-0.052,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.065,0.996,-0.046,0.117,0.029,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.995,0.029,0.039,-0.032,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.996,-0.003,-0.052,0.014,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.999,-0.001,0.04,0.014,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.068,0.994,0.014,0.055,0.029,-0.09,-3.83,-3.66,42,-50,-7
-0.0,-0.065,0.995,-0.001,0.039,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.997,0.043,-0.068,0.03,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.998,0.015,0.085,-0.047,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.065,0.997,-0.001,0.024,-0.017,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.064,0.997,0.06,0.038,-0.032,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.068,0.996,-0.016,0.055,0.044,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.068,0.996,0.044,-0.007,-0.001,-0.09,-3.84,-3.66,42,-50,-7
0.003,-0.066,0.996,-0.003,-0.052,-0.016,-0.09,-3.83,-3.66,42,-50,-7
-0.0,-0.064,0.997,-0.001,0.024,0.045,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.998,-0.016,0.055,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.997,0.044,-0.022,0.06,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.065,0.998,0.075,0.008,-0.016,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.996,-0.047,0.025,0.06,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.068,0.996,0.013,-0.037,-0.001,-0.09,-3.83,-3.66,42,-49,-7
0.001,-0.068,0.996,0.058,-0.068,0.06,-0.09,-3.83,-3.66,42,-49,-7
0.002,-0.068,0.996,-0.002,-0.037,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.996,-0.015,0.101,-0.002,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.997,-0.002,0.009,-0.032,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.065,0.995,0.043,-0.038,-0.062,-0.09,-3.83,-3.66,41,-50,-7
0.001,-0.068,0.997,0.014,0.024,-0.032,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.068,0.997,0.03,0.054,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.065,0.996,0.028,-0.068,0.014,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.998,-0.001,0.039,-0.017,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.995,0.012,-0.068,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.068,0.998,0.029,0.024,0.029,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.068,0.996,-0.002,-0.037,-0.016,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.996,-0.018,-0.037,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.998,-0.031,0.07,-0.032,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.997,0.03,0.054,-0.017,-0.09,-3.83,-3.66,42,-49,-7
0.003,-0.067,0.998,-0.064,-0.097,-0.031,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.996,-0.019,-0.113,-0.016,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.998,-0.017,0.009,-0.016,-0.09,-3.83,-3.66,42,-50,-7
-0.0,-0.066,0.997,-0.002,-0.006,0.045,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.995,-0.017,-0.021,0.014,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.067,0.995,0.014,0.009,-0.016,-0.1,-3.83,-3.66,42,-50,-7
0.003,-0.068,0.997,-0.017,-0.006,0.029,-0.1,-3.84,-3.66,42,-50,-7
0.001,-0.068,0.996,-0.048,-0.036,-0.062,-0.1,-3.84,-3.66,42,-50,-7
0.002,-0.068,0.997,-0.002,-0.006,0.029,-0.1,-3.84,-3.66,42,-49,-7
0.003,-0.066,0.995,-0.018,-0.067,-0.047,-0.1,-3.84,-3.66,42,-50,-7
0.002,-0.066,0.995,0.028,-0.022,-0.001,-0.09,-3.83,-3.66,42,-50,-7
-0.0,-0.067,0.997,-0.031,0.055,0.029,-0.09,-3.84,-3.66,42,-50,-7
0.004,-0.064,0.996,0.029,0.009,0.029,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.996,0.058,-0.084,-0.047,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.997,-0.033,-0.051,0.06,-0.1,-3.83,-3.66,41,-50,-7
0.001,-0.067,0.996,0.013,-0.022,0.029,-0.09,-3.84,-3.66,42,-50,-7
0.003,-0.067,0.998,-0.048,-0.036,0.03,-0.09,-3.84,-3.66,42,-50,-7
0.003,-0.066,0.994,-0.048,-0.005,0.06,-0.09,-3.84,-3.66,42,-50,-7
-0.0,-0.068,0.997,0.03,0.085,-0.047,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.068,0.995,0.029,0.024,-0.047,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.067,0.996,0.012,-0.113,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.068,0.998,0.014,0.039,-0.032,-0.09,-3.84,-3.66,42,-50,-7
0.003,-0.066,0.996,0.013,-0.052,0.075,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.069,0.997,0.043,-0.053,-0.138,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.066,0.998,-0.001,0.07,0.06,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.066,0.997,-0.031,0.07,-0.032,-0.09,-3.83,-3.66,42,-50,-7
-0.0,-0.064,0.998,0.044,-0.022,0.014,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.067,0.995,-0.032,0.04,-0.001,-0.09,-3.83,-3.66,42,-50,-7
-0.0,-0.067,0.998,-0.002,0.009,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.069,0.997,-0.001,0.04,0.045,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.067,0.997,0.06,0.069,0.044,-0.09,-3.83,-3.66,41,-50,-7
0.003,-0.065,0.996,-0.047,0.055,-0.032,-0.09,-3.83,-3.66,42,-50,-7
0.004,-0.067,0.996,0.029,0.024,0.09,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.068,0.997,0.027,-0.083,-0.016,-0.09,-3.83,-3.66,42,-50,-7
-0.001,-0.066,0.994,-0.063,-0.021,-0.062,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.997,0.044,0.008,-0.001,-0.1,-3.83,-3.66,42,-50,-7
0.003,-0.066,0.999,0.013,-0.037,0.014,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.998,-0.018,-0.067,-0.031,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.997,-0.031,0.07,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.995,-0.015,0.101,0.06,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.997,0.043,-0.037,0.045,-0.09,-3.83,-3.66,41,-50,-7
0.001,-0.068,0.997,-0.002,-0.006,0.029,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.068,0.996,0.014,0.024,-0.047,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.065,0.993,-0.001,0.024,-0.017,-0.09,-3.83,-3.66,41,-50,-7
0.003,-0.068,0.996,-0.031,0.056,0.075,-0.09,-3.83,-3.66,42,-49,-7
0.0,-0.067,0.996,0.014,0.039,-0.093,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.996,0.028,-0.037,0.06,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.065,0.997,0.028,-0.022,0.014,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.998,-0.017,-0.006,0.121,-0.09,-3.83,-3.66,42,-49,-7
0.002,-0.069,0.997,-0.002,-0.037,-0.032,-0.1,-3.83,-3.66,41,-50,-7
0.001,-0.066,0.997,-0.017,-0.006,-0.001,-0.1,-3.83,-3.66,42,-49,-7
0.002,-0.069,0.997,-0.005,-0.039,-0.033,-0.09,-3.83,-3.66,42,-49,-7
0.003,-0.065,0.996,-0.067,-0.069,-0.049,-0.1,-3.83,-3.66,42,-50,-7
0.003,-0.067,0.994,0.04,-0.055,-0.018,-0.09,-3.83,-3.66,42,-50,-7
-0.001,-0.067,0.998,0.025,-0.039,0.058,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.996,-0.018,0.083,-0.064,-0.09,-3.83,-3.66,41,-50,-7
0.002,-0.067,0.996,0.086,-0.056,0.043,-0.09,-3.83,-3.66,41,-50,-7
-0.0,-0.067,0.994,0.026,0.006,-0.003,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.997,0.042,0.051,-0.064,-0.09,-3.82,-3.66,42,-50,-7
0.004,-0.064,0.997,-0.003,0.098,-0.019,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.996,0.056,-0.025,0.012,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.068,0.995,-0.021,-0.07,-0.033,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.068,0.997,-0.02,0.007,-0.018,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.067,0.995,-0.018,0.083,-0.049,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.068,0.997,0.041,-0.025,0.028,-0.09,-3.83,-3.66,42,-50,-8
-0.0,-0.067,0.995,-0.021,-0.07,-0.033,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.995,0.011,0.021,-0.018,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.996,0.057,0.021,-0.034,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.065,0.994,0.027,0.067,0.027,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.065,0.997,0.057,0.005,-0.049,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.067,1.0,0.055,-0.101,0.028,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.069,0.996,0.056,-0.01,-0.018,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.995,-0.021,-0.101,-0.094,-0.09,-3.83,-3.66,42,-50,-7
-0.002,-0.066,0.997,0.026,-0.024,0.028,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.996,0.023,-0.177,-0.002,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.068,0.995,0.057,0.005,-0.018,-0.09,-3.83,-3.66,41,-50,-7
0.0,-0.066,0.998,-0.02,0.007,0.028,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.067,0.997,0.011,-0.009,0.028,-0.09,-3.83,-3.66,41,-50,-7
0.002,-0.067,0.995,0.026,0.006,0.028,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.069,0.998,-0.005,-0.04,-0.064,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.998,0.041,0.006,0.089,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.067,0.996,0.012,0.052,-0.003,-0.09,-3.83,-3.66,42,-50,-7
-0.002,-0.067,0.999,-0.066,-0.008,-0.049,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.068,0.997,-0.035,-0.008,0.043,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.998,-0.066,-0.023,0.043,-0.09,-3.83,-3.66,42,-50,-7
-0.0,-0.066,0.999,-0.005,-0.024,-0.003,-0.09,-3.83,-3.66,41,-50,-7
0.001,-0.066,0.995,0.04,-0.071,-0.018,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.067,0.994,-0.003,0.083,-0.064,-0.08,-3.83,-3.66,42,-49,-7
0.004,-0.067,0.997,0.025,-0.04,-0.033,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.995,-0.05,0.007,0.012,-0.08,-3.83,-3.66,41,-50,-7
0.003,-0.066,0.997,-0.081,0.023,-0.003,-0.08,-3.83,-3.66,42,-50,-7
0.003,-0.068,0.997,0.028,0.098,-0.019,-0.08,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.996,0.027,0.067,-0.003,-0.08,-3.83,-3.66,42,-50,-7
-0.001,-0.066,0.997,-0.003,0.067,-0.064,-0.08,-3.83,-3.66,42,-50,-7
0.0,-0.066,0.995,0.055,-0.101,0.013,-0.08,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.999,-0.02,-0.024,-0.033,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.07,0.998,-0.003,0.098,0.027,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.995,-0.019,0.037,-0.018,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.068,0.999,0.011,0.021,-0.034,-0.08,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.997,0.028,0.098,0.042,-0.08,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.997,0.009,-0.101,-0.079,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.995,-0.021,-0.054,0.013,-0.08,-3.84,-3.66,42,-50,-7
0.001,-0.066,0.995,-0.004,0.037,-0.018,-0.08,-3.84,-3.66,42,-50,-7
0.001,-0.066,0.997,-0.049,0.053,-0.003,-0.08,-3.84,-3.66,42,-50,-7
0.002,-0.068,1.0,0.042,0.052,0.073,-0.08,-3.84,-3.66,42,-50,-7
0.002,-0.067,0.996,-0.035,0.022,-0.034,-0.08,-3.84,-3.66,42,-50,-7
-0.001,-0.067,0.998,0.01,-0.024,0.043,-0.08,-3.84,-3.66,42,-50,-7
0.001,-0.065,0.998,0.041,-0.025,0.012,-0.08,-3.84,-3.66,42,-50,-7
0.002,-0.065,0.994,0.026,-0.009,0.012,-0.08,-3.84,-3.66,42,-50,-7
0.001,-0.065,0.995,0.072,0.036,-0.003,-0.08,-3.84,-3.66,42,-50,-7
-0.001,-0.066,0.997,-0.08,0.069,-0.019,-0.08,-3.84,-3.66,42,-50,-7
0.001,-0.066,0.996,0.088,0.051,-0.018,-0.08,-3.83,-3.66,42,-50,-7
0.004,-0.067,0.998,-0.004,0.022,0.043,-0.08,-3.83,-3.66,42,-50,-7
0.002,-0.068,0.996,0.01,-0.039,0.012,-0.08,-3.83,-3.66,42,-50,-7
-0.0,-0.066,0.997,-0.036,-0.054,-0.003,-0.08,-3.84,-3.66,42,-50,-7
0.001,-0.066,0.995,-0.005,-0.009,0.028,-0.08,-3.84,-3.66,42,-50,-7
0.0,-0.066,0.996,0.026,0.006,-0.049,-0.09,-3.84,-3.66,42,-50,-7
0.003,-0.066,0.995,0.024,-0.132,-0.064,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.066,0.996,-0.037,-0.13,0.074,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.068,0.996,-0.05,-0.008,0.012,-0.09,-3.84,-3.66,42,-50,-7
0.0,-0.067,0.995,-0.019,0.022,-0.003,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.067,0.996,0.025,-0.039,0.074,-0.09,-3.84,-3.66,42,-49,-7
0.003,-0.066,0.997,0.011,0.037,-0.049,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.066,0.996,-0.004,0.006,-0.049,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.068,0.994,-0.004,0.037,-0.003,-0.09,-3.84,-3.66,42,-49,-7
0.003,-0.068,0.994,0.041,-0.024,0.058,-0.09,-3.84,-3.66,42,-49,-8
-0.001,-0.067,0.998,-0.05,0.023,0.058,-0.09,-3.84,-3.66,42,-50,-7
0.0,-0.065,0.997,0.041,0.006,0.058,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.065,0.998,0.055,-0.101,-0.003,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.065,0.997,0.042,0.067,-0.019,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.067,0.995,-0.006,-0.1,0.028,-0.09,-3.84,-3.66,41,-50,-7
0.001,-0.067,0.996,-0.021,-0.085,-0.018,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.067,0.995,0.055,-0.101,0.013,-0.09,-3.84,-3.66,42,-50,-7
0.003,-0.066,0.997,0.087,0.005,-0.064,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.067,0.998,-0.051,-0.023,-0.003,-0.09,-3.84,-3.66,42,-50,-7
0.004,-0.068,0.996,-0.02,-0.024,-0.003,-0.09,-3.84,-3.66,42,-50,-7
0.003,-0.068,0.997,-0.051,-0.039,-0.033,-0.09,-3.84,-3.66,42,-50,-7
0.004,-0.065,0.997,-0.005,-0.024,-0.049,-0.09,-3.84,-3.66,42,-49,-7
0.001,-0.066,0.997,0.041,-0.024,0.058,-0.09,-3.84,-3.66,42,-49,-7
0.002,-0.068,0.996,-0.006,-0.07,-0.094,-0.09,-3.84,-3.66,42,-49,-7
0.002,-0.068,0.996,0.071,-0.025,-0.003,-0.09,-3.84,-3.66,41,-50,-7
0.001,-0.066,0.996,-0.003,0.068,0.027,-0.09,-3.84,-3.66,42,-50,-7
0.004,-0.066,0.996,-0.035,0.022,-0.018,-0.09,-3.84,-3.66,42,-50,-7
-0.0,-0.067,0.997,-0.005,-0.039,-0.033,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.068,0.995,0.058,0.066,-0.034,-0.09,-3.84,-3.66,42,-50,-7
0.003,-0.067,0.995,-0.005,-0.024,0.043,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.066,0.997,-0.066,-0.008,-0.079,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.066,0.997,-0.034,0.053,-0.034,-0.09,-3.84,-3.66,42,-50,-7
0.001,-0.068,0.996,-0.019,0.022,0.012,-0.08,-3.84,-3.66,42,-50,-7
0.001,-0.064,0.994,0.027,0.037,0.073,-0.09,-3.84,-3.66,42,-50,-7
0.0,-0.067,0.997,0.025,-0.055,-0.018,-0.09,-3.84,-3.66,42,-50,-7
0.004,-0.068,0.997,0.022,-0.098,-0.061,-0.08,-3.84,-3.66,42,-49,-7
0.002,-0.067,0.999,-0.055,-0.112,-0.061,-0.08,-3.84,-3.66,42,-50,-7
0.001,-0.066,0.994,0.098,-0.084,0.016,-0.08,-3.84,-3.66,41,-50,-7
0.002,-0.065,0.996,0.023,-0.037,0.046,-0.08,-3.84,-3.66,42,-49,-7
-0.0,-0.066,0.994,0.008,0.024,0.03,-0.09,-3.84,-3.66,42,-49,-7
0.002,-0.066,0.996,-0.038,-0.006,-0.0,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.066,0.994,-0.006,0.101,0.045,-0.09,-3.84,-3.66,42,-50,-8
0.003,-0.066,0.997,0.04,0.115,0.015,-0.09,-3.84,-3.66,42,-49,-7
0.003,-0.068,0.996,0.037,-0.129,0.031,-0.09,-3.84,-3.66,42,-49,-7
0.001,-0.065,0.997,-0.068,-0.005,0.015,-0.09,-3.84,-3.66,42,-49,-7
0.001,-0.067,0.996,0.009,0.085,0.015,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.066,0.994,0.053,-0.053,-0.03,-0.09,-3.84,-3.66,42,-50,-7
0.002,-0.067,0.997,-0.036,0.086,0.03,-0.09,-3.84,-3.66,42,-49,-7
